"","s-42","s-43","s-44","s-82","s-83","s-84","s-52","s-53","s-54","s-92","s-93","s-94"
"SERPIND1",-0.870911967157267,2.62122742866246,-0.870911967157267,-0.572669471662773,0.444570583001641,-0.115557831955564,0.347473592298471,-0.870911967157267,-0.0441683860369803,0.637351081056256,-0.870911967157267,0.16542087326556
"FN1",-0.388477632597498,-0.400090577591695,-0.485629224265533,-0.485629224265533,-0.445874497265958,-0.460519208802197,-0.476628683602997,-0.350142651015581,1.75883160497938,-0.407635620738937,-0.32613194309539,2.46792765826194
"LINC01013",-0.926944674078923,-0.844982586761282,-0.888689334295358,-0.77294718339746,-0.825899320939895,-0.84273428778064,0.0834494046341186,0.594017637959636,1.93515194662403,0.371041183186595,1.3428579329375,0.775679281911679
"NCALD",-0.672106782548356,-0.619646987362988,-0.594569960842233,-0.672106782548356,-0.615217589105768,-0.618207964664812,-0.569068268643965,0.840172011912089,2.39552200400908,-0.592385926812914,0.904184888499053,0.813431358109167
"ASMT",-0.825363471439042,0.893752482939844,0.469448347329481,-0.427945772520608,0.688524336916563,2.49910097737569,-0.325813358051231,-0.731365877895489,-0.804177656812976,0.050707086672768,-0.767730298187737,-0.719136796327266
"ADGRA3",-0.647684357743263,-0.589110486547717,-0.595740215092934,-0.581151906821434,-0.598139142853783,-0.617594053300143,-0.570027342143111,0.466746516102447,2.39543350725539,-0.35928499313678,1.53838528350681,0.158167190774519
"ATP8B1",-0.720701952562863,1.91453783431018,0.787457725645442,-0.541700834854053,1.58808937927697,0.897517644231662,-0.693618302297212,-0.614701381394347,-0.693135267489335,-0.620119829138811,-0.638211327522783,-0.665413688204854
"GZMA",-0.427486583585377,-0.373089145298333,-0.427486583585377,-0.427486583585377,-0.427486583585377,-0.427486583585377,-0.407453273380281,-0.162109725235197,2.97774407453843,-0.402686961428625,-0.294358809779061,0.799386758509956
"PPP1R14A",-0.304112349617803,-0.581300980717373,-0.621283429243816,-0.44359888515766,-0.575835797037151,-0.624998779251999,1.11986520236771,0.0439440968006432,-0.384406559590712,2.78810728919626,-0.190933707140627,-0.225446100607476
"CD209",-0.439326258047281,-0.406487878649706,-0.439326258047281,-0.439326258047281,-0.428642940024659,-0.439326258047281,-0.348624177882285,-0.100718746203157,3.08728799140155,-0.371957142492395,0.0529150212096376,0.273532904830143
"GRIN2D",-0.623357106567651,0.366618290124154,1.32825769400309,-0.471562222150981,1.52993340503567,1.81745920391143,-0.253687266829192,-0.756182826585914,-0.863231017739518,-0.548828518522236,-0.778843230426914,-0.746576404251946
"THBD",-0.604438329928524,-0.550430232188323,-0.514634924117117,-0.604438329928524,-0.56929739456324,-0.604438329928524,-0.54476855449311,0.545281530291303,2.64482966777734,-0.604438329928524,0.519048609744589,0.887724617262653
"LTK",-0.262809821049235,0.921645464094239,0.71538280884163,-0.526825754805574,1.69625011394582,1.79932275541076,-0.61093648712628,-0.683037230433797,-0.842135638730217,-0.719475966755899,-0.695812539643018,-0.791567703748435
"SMAD1",-0.822904704863529,-0.746976166059326,-0.738736568748075,-0.638093688384429,-0.625289903665826,-0.783899038993976,-0.487352145217382,0.414621205888841,1.14093369831508,-0.147900824445765,2.01086861754869,1.42472951862569
"PTGDS",-0.329946931493836,-0.253125556493346,3.16152536637221,-0.329946931493836,-0.296623842469291,-0.00107751777710436,-0.329946931493836,-0.329946931493836,-0.329946931493836,-0.329946931493836,-0.329946931493836,-0.301069929175617
"FAM132B",-0.840969781220555,-0.840969781220555,-0.840969781220555,-0.840969781220555,-0.683670156759552,-0.840969781220555,-0.306776074075499,0.721340520271936,1.64461198151412,0.19819820992539,1.01849566275028,1.61264876247611
"PTPRR",-0.434182532196434,-0.434182532196434,-0.434182532196434,-0.434182532196434,-0.395471085230329,-0.434182532196434,-0.434182532196434,-0.157127410686336,3.04487156977338,-0.434182532196434,0.0754336786937205,0.471570972824603
"SH2D1B",-0.38171089652024,-0.38171089652024,-0.38171089652024,-0.332412198449332,-0.38171089652024,-0.38171089652024,-0.247446949705252,-0.260445100961786,3.10308171850738,-0.38171089652024,-0.344534771358912,0.372022681089347
"FAM171B",-0.729094815130194,-0.604481370843774,-0.729094815130194,-0.729094815130194,-0.627743509156149,-0.729094815130194,-0.660256469142037,0.597285466172045,1.93341594233963,-0.0473642562062772,1.82501718311197,0.50050627424536
"PENK",-0.277466515648177,-0.507839362288023,-0.507839362288023,-0.507839362288023,-0.457562418285837,-0.507839362288023,-0.507839362288023,0.0062014603096615,2.88100725752061,-0.507839362288023,-0.035075071147601,0.929931460979483
"VWA5B2",-0.916772161867617,1.62644745204642,1.24053191293073,-0.80911601470396,1.14090149514783,1.17361389966915,0.109425065228354,-0.651957697319661,-0.916772161867617,-0.614308020303213,-0.564977210862232,-0.817016558098177
"CXCL5",-0.128484240521542,-0.227738665185269,0.15614004348358,2.73977870788381,-0.397818565467289,-0.26457126861379,-0.566234570897419,-0.615546246466178,-0.627928825847955,1.15409644014878,-0.593763982668773,-0.627928825847955
"HGF",-0.37692080683889,-0.34654305968428,-0.37692080683889,-0.031868323465806,-0.357155206975733,-0.37692080683889,-0.37692080683889,-0.0939987720928427,-0.171955817834609,-0.37692080683889,-0.265404842688033,3.15153005693575
"PPP2R2B",-0.469591834178041,-0.469591834178041,-0.469591834178041,-0.469591834178041,-0.400523339774617,-0.469591834178041,-0.469591834178041,-0.187124183183377,3.03195420166095,-0.0824392559818771,0.526254571141891,-0.0705709887947253
"LOC100131289",-0.756647473664168,0.254338643050679,1.55945779329786,-0.537913882762465,0.427408226953804,2.32488389663587,-0.756647473664168,-0.442788068855775,-0.605062274551662,-0.572285308902292,-0.138096603873512,-0.756647473664168
"HPGD",-0.511300244938793,-0.362851315186019,-0.511300244938793,-0.31056326810565,-0.4147103914953,-0.435039731516284,-0.511300244938793,-0.280871300533269,0.100798334429126,-0.375945438412185,0.60887964170775,3.00420420392821
"CX3CR1",-0.637053771244879,-0.545555259483289,-0.637053771244879,-0.562817595882718,-0.547752071434026,-0.637053771244879,-0.434873139897636,0.64119828240828,2.75842359872595,-0.386770457429385,0.59453846150405,0.39476949522341
"RBM20",-0.493878802171462,0.934214021183418,2.63119133099205,-0.645837826822146,0.116929209926183,0.768086146602454,-0.420587640893142,-0.306765131528775,-0.645837826822146,-0.645837826822146,-0.645837826822146,-0.645837826822146
"MMRN1",0.626937094789408,-0.592693031969115,-0.955959643048675,1.31120828251254,-0.774141772788385,-0.955959643048675,-0.276755489067961,0.010689004997575,1.55792292981779,1.56644023199545,-0.750799210354446,-0.76688875383551
"NSG1",-0.478100615233908,-0.217667696122833,1.006614080747,-0.478100615233908,-0.11498616333799,2.88572257737445,-0.395890859662489,-0.379099290867246,-0.478100615233908,-0.478100615233908,-0.478100615233908,-0.394189571961347
"CADM3",-0.864954446709582,-0.831092002988923,-0.789880204081734,-0.315477026401757,-0.578526041589827,-0.864954446709582,-0.490831954518545,1.47784336497443,1.11517923039727,-0.494447671675669,1.74551774718545,0.891623452118464
"MIR146A",-0.854886841318992,1.07141633403093,1.47457643965908,1.13423574957874,0.626367867354503,1.24420477757566,-0.725902729111978,-0.621892633235153,-0.854886841318992,-0.854886841318992,-0.783458440575814,-0.854886841318992
"CXCR6",-0.418964198671555,-0.376133963906285,-0.324008044204361,-0.418964198671555,-0.418964198671555,-0.418964198671555,-0.418964198671555,-0.361978795570079,2.95252183633305,-0.418964198671555,-0.261735458161354,0.885119617538363
"GNLY",-0.618025814537585,-0.49404513738565,-0.434779432706207,-0.0144847658338291,-0.53735648633243,-0.618025814537585,-0.344070631017764,-0.453070172734148,2.63512097081934,0.0602430256710555,-0.567455812027719,1.38595007062253
"FLRT3",-0.4052676967454,-0.4052676967454,-0.4052676967454,-0.4052676967454,-0.4052676967454,-0.4052676967454,-0.4052676967454,-0.4052676967454,2.78313622370801,-0.4052676967454,-0.4052676967454,1.26954074374599
"GLUD1P7",-0.713500880612769,-0.606451933342159,-0.634390438901929,-0.713500880612769,-0.504543319004847,-0.713500880612769,-0.319264527701305,2.0875843750791,1.77435779159821,-0.615894319414778,0.465421292791863,0.493683720734157
"SLC1A1",-0.857890941329775,-0.787175846598086,-0.857890941329775,-0.571021894381121,-0.512804554663741,-0.748908624516691,0.0796470944288455,1.353131545872,2.24345065955542,0.786287386782171,-0.425235313023532,0.298411429204292
"NCR1",-0.424512228352783,-0.424512228352783,-0.424512228352783,-0.424512228352783,-0.424512228352783,-0.424512228352783,-0.424512228352783,-0.335222451937354,2.89606902986324,-0.424512228352783,-0.178152312968211,1.01340356186459
"CX3CL1",-0.878786857353288,1.28693834142199,-0.354987967148013,-0.495412143369383,0.940300037646338,1.42726020098431,1.55747636770234,-0.721614891671138,-0.878786857353288,-0.124812516153292,-0.878786857353288,-0.878786857353288
"MMP2",-0.364734661705928,-0.207534698106478,3.12044446644833,-0.364734661705928,-0.364734661705928,0.281313778201796,-0.364734661705928,-0.364734661705928,-0.276346252896221,-0.364734661705928,-0.364734661705928,-0.364734661705928
"VAT1L",-0.567554996130358,-0.524082255676515,-0.567554996130358,-0.42647073490372,-0.171551071366234,-0.478224516957089,-0.471495006277688,0.589250074990513,0.507950339637696,-0.448640476845289,-0.354771845301058,2.9131454849601
"DCC",-0.601277013141825,-0.601277013141825,-0.601277013141825,-0.601277013141825,-0.547185239235396,-0.601277013141825,-0.0501857058076887,-0.158841530930819,1.45542957351753,-0.601277013141825,0.415994806175153,2.49245017513217
"IFNG",-0.492193308661769,-0.492193308661769,-0.492193308661769,-0.492193308661769,-0.492193308661769,-0.492193308661769,-0.492193308661769,0.0517168482577949,2.63385569690165,-0.492193308661769,-0.192052204909697,1.44402612904441
"SORBS2",-0.515515884579415,-0.515515884579415,-0.515515884579415,-0.515515884579415,-0.263789903614235,-0.515515884579415,-0.515515884579415,-0.0743113311343778,-0.266911704166756,0.0892028496779109,0.634184596196906,2.97472080051704
"SHOX2",-0.720619413410614,-0.720619413410614,-0.720619413410614,-0.720619413410614,-0.550650266572093,-0.720619413410614,-0.720619413410614,0.20620520349053,2.21695264393613,0.232115896381713,0.877634912018578,1.34145809120882
"RARRES2",-0.538962357802309,-0.150457379895711,-0.443259095594737,-0.538962357802309,1.87653721942098,2.34387462347913,-0.538962357802309,-0.366661078155113,-0.538962357802309,-0.184725946622059,-0.38049655362094,-0.538962357802309
"LOC100129316",-1.00238105680072,-1.00238105680072,-1.00238105680072,-0.789555737884708,-0.774811110546018,-0.912544493630715,1.41272390691815,1.26616844587069,1.06248860933074,0.791442029527431,0.228053573131093,0.723177947685508
"FCN1",-0.495680163161459,0.465664535078293,3.0057994270307,-0.495680163161459,-0.138246441519951,0.0687285848618735,-0.495680163161459,-0.495680163161459,-0.495680163161459,0.0678150366792969,-0.495680163161459,-0.495680163161459
"FCAR",-0.469450734607736,0.642710211289294,3.01653947215724,-0.282760134484545,-0.394591508413427,-0.114829447559433,-0.469450734607736,-0.418425758215276,-0.469450734607736,-0.469450734607736,-0.187884146109166,-0.382955750233751
"MAB21L3",-0.746583246661376,1.49827384873921,0.912392772466759,-0.746583246661376,1.3470004935335,1.55985244055466,-0.581237524603794,-0.348347165109186,-0.746583246661376,-0.746583246661376,-0.655018632274265,-0.746583246661376
"HSD11B1",-0.721365118262163,-0.493896805953901,-0.721365118262163,-0.721365118262163,-0.721365118262163,-0.721365118262163,-0.386279981476495,2.10332526802441,1.66606436173448,-0.306556746727325,0.206446649554449,0.8177228461552
"FSIP2",-0.00879197967620786,0.290847495539951,3.0087684139099,-0.538871768519725,-0.346062645909015,0.374498869822004,-0.538871768519725,-0.460019115910738,-0.538871768519725,-0.37675758846578,-0.393829908899148,-0.472038234851795
"B4GALNT1",-0.565560961689524,-0.615133382890151,-0.640152563344234,-0.396564566313677,-0.558757602216498,-0.640152563344234,1.9029063970699,-0.340561565972318,0.260165426324137,2.2342013189473,-0.395233103811239,-0.245156832759464
"SRCIN1",-0.778189352648649,-0.778189352648649,-0.778189352648649,-0.778189352648649,-0.319761951981513,-0.778189352648649,0.389434378773362,0.0420438674283512,2.5890805767318,0.908138646805796,-0.131586492977065,0.413597738462519
"MIR532",-0.920623132084526,-0.920623132084526,-0.920623132084526,-0.760836600042147,-0.279910844638254,-0.920623132084526,-0.267860342820844,0.651559638322542,2.17993242917228,0.426156337208982,0.766306155188197,0.967145755947356
"NMRK2",-0.626319504188928,2.45994218311801,1.31404896679853,-0.626319504188928,0.122974728347895,0.698841434388483,-0.626319504188928,-0.319882562719947,-0.626319504188928,-0.626319504188928,-0.569953380315452,-0.574373848672881
"CDA",-0.351099175786537,-0.213339884015742,3.1611992179591,-0.351099175786537,-0.351099175786537,-0.0680228521873545,-0.351099175786537,-0.259455167581167,-0.351099175786537,-0.162687083669078,-0.351099175786537,-0.351099175786537
"HEY1",-0.63489724343573,-0.514919921118496,-0.63489724343573,-0.440213037812102,-0.400703733281148,-0.573263035535358,0.955757531583203,-0.23582424554341,0.0396960815277803,0.185562052408039,-0.561491609226204,2.81519440386916
"TNFSF11",-0.668117224973944,2.11008092516685,-0.00480108540133453,-0.529406062544028,1.86261205443804,0.561473396852858,-0.668117224973944,-0.668117224973944,-0.668117224973944,-0.200459924112318,-0.458913179530358,-0.668117224973944
"CACNA1B",-0.505873653649346,-0.334287552699411,0.0858791104572746,-0.32025466546997,0.889680053886306,2.91224927145644,-0.495341792543821,-0.480507608214827,-0.505873653649346,-0.401572897219004,-0.424221458208924,-0.419875154145376
"IL17REL",0.084312735850301,-0.420609852963514,-0.00849786939046215,-0.489351666986481,-0.0302041580205478,0.349543863834333,3.01935005539265,-0.40799569897814,-0.616494549973732,-0.295002953118871,-0.568555355671809,-0.616494549973732
"CATIP-AS1",-0.785368709015554,0.273536825725399,2.44262425791237,0.288543525396212,0.161989783561789,1.25454191579748,-0.785368709015554,-0.433151641596352,-0.785368709015554,-0.061241121719132,-0.785368709015554,-0.785368709015554
"VWA1",-0.746033280257869,-0.474270076232106,-0.746033280257869,-0.746033280257869,-0.710668164332953,-0.746033280257869,-0.385730658221494,1.71270745600301,0.843123949294244,0.146017888232117,2.04734766328483,-0.194394936996165
"KCNJ5",-0.349195195782802,-0.152510404458441,3.13926225091568,-0.349195195782802,-0.349195195782802,0.15600491558798,-0.349195195782802,-0.349195195782802,-0.349195195782802,-0.349195195782802,-0.349195195782802,-0.349195195782802
"ASPM",-1.12160757367551,1.03981937604461,-0.628766557132229,-1.10359730049046,1.15588600706856,-0.31392729647622,-1.08411528957971,0.972911963710397,1.31721461794548,-1.08964506281296,0.746041309907098,0.109785805490938
"KIF20A",-1.03744507865219,1.26450164242756,-0.704246093523499,-1.02931600036075,0.743925824902302,-0.545897260117144,-1.03744507865219,1.37874408704722,0.861063321054307,-1.02374170126831,1.07132106485732,0.0585352722853671
"HJURP",-1.12900165403051,0.971151477608075,-0.632690577742807,-1.08780766874763,1.03034760610409,-0.341774069793293,-1.09330453823084,1.30598130991201,0.801878752954977,-1.11637589687399,1.09068842958979,0.200906829250116
"KIF18B",-1.09012651731329,0.848294957176358,-0.664848193034936,-1.09012651731329,0.594830355460647,-0.293143057567686,-1.09012651731329,1.54042474693267,0.741529684811967,-1.07631838772184,1.29213435758976,0.287475088292918
"MKI67",-1.02786861129623,1.22971035759816,-0.759026065129791,-1.02228025131301,0.947002727057894,-0.48128076086314,-1.01665403762589,1.6025065917608,0.647221697014635,-1.00704450483358,0.799532764311175,0.0881800933189753
"AURKB",-0.973734259821313,0.97803174673683,-0.80418724492199,-0.973734259821313,0.32973602781079,-0.466429716559375,-0.95169299963011,1.71376962417985,0.420935391354243,-0.950996507921919,1.48779639700233,0.190505801591972
"ANLN",-0.999069591482228,0.416078689456088,-0.670601762263378,-0.986634614304349,0.325591990526662,-0.597522704057024,-0.953914399971761,1.78781641964629,1.33342734960279,-0.96413303842351,1.02328213424349,0.285679527026935
"E2F8",-1.01781007913086,0.396440244459145,-0.641876827584743,-1.01781007913086,0.155910340769801,-0.576707262685317,-0.985922193096445,1.5646621812685,1.1730106919272,-1.00794142141859,1.34846502960259,0.609579375019591
"SPC25",-1.02925836149403,0.631446675489919,-0.336072029187932,-1.02094112506474,0.141343055229892,-0.565829780541046,-1.02925836149403,1.83498524873799,0.988124872835598,-1.02925836149403,1.24748638748506,0.167231779497356
"BIRC5",-0.975021036704265,1.20860492128952,-0.662206558589324,-0.975021036704265,0.126644755555641,-0.440026632526004,-0.941616694535006,1.84759247687359,0.162093620467883,-0.952047769355718,1.28796795276619,0.313036001461756
"DEPDC1",-1.00871099589773,0.361268450542807,-0.770766368924699,-0.988222226815324,0.203088506756044,-0.489795124236815,-0.994760815111879,1.5364198592918,1.36251886137524,-0.974172598701702,1.26252296810806,0.500609483614185
"RRM2",-0.965091880851002,0.57820010107686,-0.655282312602379,-0.959772154095968,-0.00332822224926846,-0.546159900693804,-0.937926577630895,1.92790656025716,0.593434857978011,-0.932584375079663,1.43033683416528,0.470267069725664
"KIF4A",-1.0493676898969,0.885492807809364,-0.783183874100775,-1.03063469571575,0.649746945158744,-0.456308148030773,-0.967737437323325,1.76764072932357,0.799298520488084,-0.992526126405468,1.05266178228241,0.124917186410817
"HIST1H3G",-0.961060865812597,0.937827801583878,-0.68876675425345,-0.938531827545414,0.0722551261546336,-0.580850778812571,-0.915042851431967,1.99310860111589,0.0946123217016377,-0.917240411956956,1.06783417548892,0.835855463768002
"CENPA",-1.09543511679447,1.33439574804636,-0.610990738556961,-1.02452098222075,1.19075181414242,-0.529685266750632,-1.03749517944069,1.28852112382917,0.457528230133389,-1.09543511679447,0.808321722834028,0.314043761572602
"DLGAP5",-1.09246535160626,1.11750408553368,-0.708269141817587,-1.07666772062594,0.825632317141293,-0.528318506157662,-1.01071878424019,1.32458233979329,0.856271881416562,-1.01790013083542,1.17100201398357,0.139346997414659
"GTSE1",-1.092631796639,1.14057786563592,-0.620673918875859,-1.07633785075027,0.56296951607601,-0.486000669289681,-0.9950041299136,1.70228938676335,0.425001527602676,-1.02671079110876,1.0576381739897,0.408882686509508
"PBK",-1.10935482574886,0.759719868273285,-0.597773948912314,-1.10935482574886,0.64728181235334,-0.398115858079403,-1.041370954175,1.5002439150329,0.741647768556038,-1.02519627628678,1.43187751623391,0.200395808501742
"KIF2C",-1.08737739592919,1.16939687767395,-0.59878390338619,-1.06242803828395,0.375458572408082,-0.501125282726434,-0.996778675367158,1.60839463801774,0.480269813591043,-0.993915805590348,1.29367665792613,0.313212541666332
"TYMS",-1.08109737351033,1.26476820356505,-0.653867691511083,-1.06833433074056,0.590480174155559,-0.4477341042884,-1.03764753196552,1.55082956601012,0.360630001623814,-0.978901315050906,1.20715236638212,0.293722035330136
"CDK1",-1.07152857159968,0.912107127598958,-0.753658059785951,-1.05618879657257,0.500037978747904,-0.448296829279987,-0.984492012700126,1.66830979505179,0.519527159964924,-0.985333179927114,1.32298888351801,0.376526504983838
"SPC24",-1.0115030541746,0.757209405699096,-0.802367136405904,-0.954102143139657,0.469233239916914,-0.417874605202675,-0.907282954146231,1.70259322188794,0.526640378881471,-1.0115030541746,1.55679962249606,0.0921570783621882
"MND1",-0.953794916145692,0.269643002508519,-0.460630298285801,-0.913689013786249,0.799107226636932,-0.344341340933895,-0.953794916145692,1.61118819719166,1.74221411227589,-0.886187458614963,0.709616405636044,-0.619331000336754
"CDC25C",-1.09806165839984,0.755751983870209,-0.715145123528384,-1.09806165839984,1.03714292987907,-0.340927532442982,-1.07261881083761,1.53694559184457,1.07725431918644,-0.972076886103024,0.832221363639294,0.0575754812921247
"KCNN3",-0.8449924142526,-0.339613126050834,-0.340003630282425,-0.837292260694946,-0.0314074995659512,-0.303810268812669,-0.813535609665842,0.335661491014778,0.745226687513049,-0.780090769606447,0.563128018505977,2.64672938189791
"MMP9",-0.399576424018506,-0.0737418429212083,3.14658832699043,-0.397998144495804,-0.355276310034793,0.0201383990151602,-0.394203410982988,-0.312872183194282,-0.274886865008304,-0.39824615266784,-0.328165633018141,-0.231759759663727
"UBE2C",-1.02015613397238,0.706602247273893,-0.703768962647666,-0.996999375990847,0.174565391470785,-0.636495487761256,-0.883511110986225,1.84373629243072,0.745116374221847,-0.935578375604836,1.33728141528836,0.369207726277604
"TUBB1",-0.349909037858584,-0.442501455422987,-0.446412465838345,2.59379846445266,-0.409885315439948,-0.418596766540146,-0.364029872455131,-0.445438633444547,-0.43894204988598,1.5857849336881,-0.43114451738017,-0.432723283874921
"NEIL3",-0.969813980986313,0.0433206641047614,-0.622680849342755,-0.969813980986313,0.276685932643362,-0.525054731093056,-0.847703975693349,1.02763297833792,2.19952562774922,-0.91942653524683,0.833430825644078,0.473898024869272
"QPRT",-1.09600286285485,2.14259844413791,0.905882174521723,-0.959250511882263,0.509878670776273,0.870773502402005,-1.09600286285485,0.153430157217754,0.0683283185877592,-1.03013810966968,-0.0794861499504551,-0.39001077043133
"TIE1",-1.00050132811847,-0.186269988957363,-0.191282774205729,-1.00050132811847,-0.233221920361243,0.0668421231851869,-1.00050132811847,1.24087218955276,1.96740739294932,-1.00050132811847,1.19832038031141,0.139337909999543
"COL6A1",-0.697108641098882,0.497338427636751,2.44312757890417,-0.677286206672947,0.726225591953413,1.13035307463985,-0.692888814680969,-0.467683160729892,-0.415450135179197,-0.681775908530993,-0.680721011665932,-0.484130794575372
"FBXO43",-1.01716068504301,0.0922994724261243,0.450036331932671,-1.01716068504301,0.0466652584417812,0.0827367620967925,-0.974151385157481,0.381279143869738,2.44117234135093,-0.96391864089415,0.792973095047723,-0.31477100902811
"CA12",-1.05507087258522,0.597700035446683,-0.558223155666155,-1.05507087258522,0.0750028433324312,0.0961887922130976,-0.993171511503876,1.33028835663361,0.267999086794257,-0.978444456339182,2.0642659100657,0.208535844193876
"LRRC37A8P",-0.977997822721157,0.65906858508689,-0.903927731364388,-0.977997822721157,0.217606131390854,-0.154174451722047,-0.977997822721157,1.68907354558299,1.72705396243331,-0.886610052047585,0.207575560863268,0.378327917940187
"RDM1",-0.95080229906872,0.739419396647507,-0.222164202177575,-0.95080229906872,-0.217628647370756,-0.61313277876263,-0.95080229906872,1.98517165840453,0.949910688380401,-0.95080229906872,1.23235482643936,-0.0507217452859618
"PRKCDBP",-0.59966725070588,2.9578494930311,0.16651218063909,-0.59966725070588,-0.295444858962147,-0.223713814321818,-0.59966725070588,0.509267340346278,0.131862094792181,-0.59966725070588,-0.500165866757134,-0.347497565944036
"OGDHL",-0.896036631265673,1.93609139772732,0.000953170667404104,-0.896036631265673,0.858966999623676,1.55190383675985,-0.896036631265673,-0.417543740610502,-0.592719839804657,-0.896036631265673,0.534193444918285,-0.287698744218687
"SLC2A12",-0.742380332731923,-0.517172723276166,-0.70397315707513,-0.742380332731923,-0.539487526171069,-0.528793928688405,-0.742380332731923,0.894101645020103,2.02393015293135,-0.694993511724285,1.10186709682863,1.19166295035074
"CLEC1B",2.20790950971528,-0.594205846067626,-0.594205846067626,1.33759812003563,-0.471898205314625,-0.594205846067626,-0.317299179359045,-0.594205846067626,-0.594205846067626,1.29112880417974,-0.517533610938491,-0.558876207980364
"BHLHA15",-0.608772285647424,-0.447079551107935,-0.321989448965807,-0.608772285647424,-0.345754600742977,-0.309741666137107,-0.608772285647424,0.337805595841352,0.154909911448967,-0.608772285647424,0.420082484285071,2.94685641796813
"CSPG4",-1.04457548583289,1.90385929387047,0.656051458766193,-0.888986818915444,0.967436486253819,0.580909637777601,-1.04457548583289,-0.0558828993318664,1.00409861211874,-1.04457548583289,-0.340599440053239,-0.693159872987617
"KCTD19",-0.825316684428997,0.901001029439886,-0.303411075641707,-0.825316684428997,2.11044181553854,0.545248252346025,-0.825316684428997,-0.198901226377981,1.38071083062351,-0.825316684428997,-0.441239717560458,-0.692583170651831
"C2orf48",-1.22364670613371,0.366821270318882,-0.216182678678446,-1.22364670613371,1.43740816895117,0.177007046372246,-1.22364670613371,1.19476393978644,0.820394969668462,-1.22364670613371,0.629867230961595,0.484506877154486
"SH3BGRL2",-0.480625847927609,-0.477341324395949,-0.422370603606356,2.42939817891069,-0.435746544393763,-0.460378120877787,-0.313699177143804,-0.441295475673912,-0.406754632689625,1.81040229652407,-0.42837709178949,-0.373211656936465
"RIBC2",-1.12346216752904,0.705666410609675,-0.474623264794145,-1.12346216752904,1.20921556014793,0.455152635046332,-1.12346216752904,1.40752966844269,1.18028666456396,-1.12346216752904,0.309004203130116,-0.298383207030419
"APOD",-0.853411512143863,0.298894678302106,1.88708895550102,-0.853411512143863,-0.471715455607558,1.88035598741697,-0.853411512143863,-0.212281346319501,0.513077265258727,-0.853411512143863,-0.597042558170455,0.115268522194137
"GAL3ST4",-1.02554474069131,0.238931478007403,2.16451834202493,-1.02554474069131,-0.0893179941551023,1.43838322639083,-1.02554474069131,-0.0973356436759213,0.0531739880194116,-0.906274928815544,0.415032860981544,-0.140477106703627
"SPP1",-0.670378020194754,-0.481256069644566,2.55153533169209,-0.654226258740903,-0.637995340956686,-0.363573155296248,-0.670378020194754,-0.153883028902964,1.14294937262525,-0.670378020194754,-0.158816518309539,0.766399728117829
"LOC100507600",-0.829635981806911,1.22055228471652,-0.829635981806911,-0.829635981806911,2.21945316805165,0.97587279382691,-0.829635981806911,-0.0502746234978153,-0.170919440188537,-0.629348604991373,0.335131642371379,-0.581923293061083
"ITGAD",-0.531112557137907,-0.219045413778428,-0.0122145864978965,-0.531112557137907,1.46892758437363,2.62706778209466,-0.531112557137907,-0.51035237212313,-0.355647387733558,-0.488431426445608,-0.473833015975067,-0.443133492500875
"KIR3DX1",-0.750567123432013,-0.48254736109497,-0.750567123432013,-0.750567123432013,-0.183800045869188,-0.612881222178017,-0.750567123432013,1.2107267741624,1.81131187616573,-0.750567123432013,1.62717663429027,0.382848961683842
"ETV4",-1.01608975594093,0.604579990207427,-0.417242673582036,-1.01608975594093,1.62017467387805,-0.461047663303716,-1.01608975594093,1.67927600859368,-0.104840053408645,-1.01608975594093,0.636532148800515,0.506926592578446
"MS4A4A",-0.87803516420495,2.28948493195396,-0.87803516420495,-0.87803516420495,0.94513960984212,-0.377356976118039,-0.87803516420495,-0.0675796058966642,0.491959580370242,-0.87803516420495,0.612719774627247,0.495808506245886
"TCN2",-0.618918420784728,-0.210771226350727,3.00058899050343,-0.618918420784728,-0.125725806739612,-0.289434583996423,-0.618918420784728,-0.308611160677799,0.364600920263561,-0.618918420784728,-0.190833182965992,0.23585973310247
