"","ID","Gene.symbol"
"8038117",8038117,"DBP"
"8062404",8062404,"LOC100287792"
"8029958",8029958,"GLTSCR2"
"8107458",8107458,"COMMD10"
"8179005",8179005,"OR2J3///OR2J2"
"7959100",7959100,""
"8017150",8017150,"TUBD1"
"7920201",7920201,""
"8005048",8005048,"MYOCD"
"8174636",8174636,"SUMO4///SUMO2"
"8163002",8163002,"KLF4"
"8030391",8030391,""
"7942379",7942379,""
"7963459",7963459,"KRT72"
"8016414",8016414,"SKAP1"
"7897068",7897068,"SKI"
"8046755",8046755,""
"7898732",7898732,""
"7972699",7972699,"DAOA-AS1"
"8075924",8075924,"MFNG"
"8108330",8108330,"KDM3B"
"7906223",7906223,"RRNAD1"
"7915207",7915207,"PABPC4"
"8178399",8178399,"NRM"
"8179683",8179683,"NRM"
"8073449",8073449,"CSDC2"
"8090070",8090070,"ADCY5"
"8001818",8001818,"TK2"
"8166714",8166714,"LANCL3"
"7943919",7943919,"TTC12"
"8125220",8125220,"DXO"
"8178699",8178699,"DXO"
"8118669",8118669,"KIFC1"
"7935930",7935930,"KCNIP2"
"8155250",8155250,"GRHPR"
"7991047",7991047,"LOC100131860"
"8173600",8173600,"NAP1L2"
"8108753",8108753,"PCDHB15"
"8121757",8121757,"HSF2"
"7930870",7930870,"TOMM22"
"7912595",7912595,"PRAMEF14///PRAMEF34P///PRAMEF36P///PRAMEF2///PRAMEF1"
"7912610",7912610,"PRAMEF14///PRAMEF34P///PRAMEF36P///PRAMEF2///PRAMEF1"
"8089462",8089462,""
"7918936",7918936,"VTCN1"
"7899244",7899244,"PIGV"
"8082444",8082444,"ACAD9"
"7896929",7896929,"VWA1"
"8131203",8131203,""
"7935882",7935882,"FBXW4"
"7999468",7999468,"LITAF"
"8076962",8076962,"MAPK12"
"8178086",8178086,"HSPA1B///HSPA1A"
"8179324",8179324,"HSPA1B///HSPA1A"
"7913558",7913558,"LUZP1"
"8042701",8042701,"EMX1"
"8118137",8118137,"LTA"
"8046500",8046500,""
"8089472",8089472,"LOC100128035"
"7986433",7986433,"ASB7"
"7997767",7997767,"ZFPM1"
"8069168",8069168,"KRTAP10-12"
"8022410",8022410,""
"7979732",7979732,"VTI1B"
"8096130",8096130,"CDS1"
"8030251",8030251,"TRPM4"
"8124610",8124610,"TRIM27"
"8179575",8179575,"TRIM27"
"8014794",8014794,"CACNB1"
"8166705",8166705,"PRRG1"
"7934145",7934145,"LRRC20"
"8100308",8100308,""
"7923659",7923659,"PPP1R15B"
"8080226",8080226,"DNAH1"
"8146863",8146863,"SULF1"
"8024356",8024356,"ADAT3"
"8024194",8024194,"GPX4"
"7903490",7903490,"NBPF6///NBPF22P///NBPF4"
"7998852",7998852,"TCEB2"
"8076339",8076339,"PHF5A"
"8107887",8107887,"CSF2"
"7908328",7908328,""
"7944042",7944042,"PAFAH1B2"
"8149365",8149365,"FAM86JP///FAM86HP///FAM86DP///FAM86B2///FAM86FP///FAM86C2P///FAM86B3P///EEF2KMT///FAM86B1///FAM86C1"
"8133872",8133872,""
"8000869",8000869,"SEPT1"
"8022745",8022745,""
"8121216",8121216,"PRDM13"
"8000882",8000882,""
"8176109",8176109,"SLC10A3"
"8153486",8153486,"CCDC166"
"7999171",7999171,""
"7972709",7972709,""
"7899253",7899253,"ZDHHC18///ZDHHC18"
"8061539",8061539,"LINC00028"
"8047765",8047765,""
"8092312",8092312,""
"8066905",8066905,"ZNFX1"
"7982287",7982287,"ARHGAP11B"
"8012843",8012843,"ZNF18"
"8032974",8032974,"SAFB2"
"7904164",7904164,""
"7921133",7921133,"HDGF"
"8014100",8014100,"C17orf75"
"8099912",8099912,"SMIM14"
"7917532",7917532,"GBP2"
"8149389",8149389,"FAM86DP///FAM86B2///FAM86FP///FAM86C2P///EEF2KMT///FAM86B1///FAM86C1"
"7990080",7990080,"LARP6"
"7983890",7983890,"MYZAP///GCOM1"
"8005444",8005444,"FLJ35934"
"8005102",8005102,""
"7974247",7974247,""
"8156167",8156167,"NAA35"
"8063185",8063185,""
"7944382",7944382,"VPS11"
"7953021",7953021,"ADIPOR2"
"7934613",7934613,""
"8147754",8147754,""
"7997746",7997746,"JPH3"
"8115234",8115234,"ANXA6"
"8104319",8104319,""
"8069845",8069845,"KRTAP19-7"
"8159491",8159491,"C8G"
"7948696",7948696,"MTA2"
"8112611",8112611,""
"8136654",8136654,""
"8045332",8045332,"FAM201B"
"8088671",8088671,"FAM19A4"
"8098705",8098705,"MTRF1L"
"8180003",8180003,"LOC105369230///HLA-DRB6///HLA-DRB5///HLA-DRB4///HLA-DRB3///HLA-DRB1///LOC105369230///HLA-DRB5///HLA-DRB4///HLA-DRB3///HLA-DRB1///HLA-DQB1"
"8104656",8104656,""
"7938299",7938299,""
"7930194",7930194,"CNNM2"
"7916841",7916841,""
"8172017",8172017,"FAM47A"
"8052925",8052925,"TEX261"
"8048272",8048272,"CATIP"
"8099388",8099388,"HS3ST1"
"7951437",7951437,"GUCY1A2"
"8091723",8091723,"RARRES1"
"7995783",7995783,"MT2A"
"8105545",8105545,"IPO11"
"8124394",8124394,"HIST1H2BB"
"8132349",8132349,"NME8"
"8009443",8009443,"ARSG"
"8031196",8031196,"LAIR2"
"7983991",7983991,"FAM81A"
"8161906",8161906,"GNAQ"
"8018196",8018196,"CD300LF"
"8147994",8147994,"UTP23"
"7958211",7958211,"C12orf45"
"8076209",8076209,"RPL3"
"8054941",8054941,""
"7992181",7992181,"TPSB2///TPSD1///TPSAB1"
"7915543",7915543,"SLC6A9"
"7991742",7991742,"MPG"
"7973966",7973966,"NKX2-1-AS1"
"7996891",7996891,"UTP4"
"8157144",8157144,"FAM206A"
"8074498",8074498,"TXNRD2"
"7941122",7941122,"SAC3D1"
"7919133",7919133,"FCGR1CP///FCGR1B///FCGR1A"
"8108558",8108558,"SLC35A4"
"8157191",8157191,""
"8008868",8008868,""
"8108472",8108472,"PURA"
"8084963",8084963,"PAK2"
"8110585",8110585,""
"7976160",7976160,"TDP1"
"7935528",7935528,"SFRP5"
"7914667",7914667,"CSMD2"
"7998967",7998967,"ZSCAN32"
"8114365",8114365,"BRD8"
"7991758",7991758,"HBM"
"8100943",8100943,"RASSF6"
"8075200",8075200,"RHBDD3"
"8173930",8173930,"DIAPH2-AS1"
"8087833",8087833,"DUSP7"
"7921752",7921752,"ARHGAP30"
"7934527",7934527,"DUPD1"
"7955168",7955168,""
"7986561",7986561,""
"8040980",8040980,"C2orf16"
"8076241",8076241,"MKL1///RBM15///MKL1"
"8143594",8143594,""
"8104201",8104201,"EXOC3"
"8021818",8021818,"GALR1"
"8132092",8132092,"INMT-FAM188B///INMT"
"8031700",8031700,"AURKC"
"8029854",8029854,"SLC1A5"
"8040552",8040552,"NCOA1"
"7901309",7901309,"FOXE3"
"8053183",8053183,"LBX2"
"8062371",8062371,"MANBAL"
"8102950",8102950,"INPP4B"
"7984488",7984488,"SPESP1///NOX5"
"8146967",8146967,"CRISPLD1"
"8007058",8007058,"WIPF2"
"7908779",7908779,"RNPEP"
"7986338",7986338,""
"8035905",8035905,"ANKRD27"
"7940959",7940959,"GPR137"
"8007176",8007176,"TTC25"
"8070010",8070010,"SYNJ1"
"8145334",8145334,"ADAM7"
"8127143",8127143,""
"8031712",8031712,"ZNF805"
"8066051",8066051,"NDRG3"
"8167623",8167623,"MIR188"
"8119782",8119782,"SLC22A7"
"7963946",7963946,"MMP19"
"8015187",8015187,"KRTAP1-4"
"8125091",8125091,"VARS"
"8178609",8178609,"VARS"
"8155096",8155096,"CREB3"
"8109618",8109618,""
"7978664",7978664,""
"8083310",8083310,"RNF13"
"7898371",7898371,"FAM231A///LOC388692"
"7912861",7912861,"FAM231A///LOC388692"
"8046306",8046306,"GORASP2"
"8110681",8110681,""
"7935251",7935251,"TCTN3"
"7932860",7932860,""
"8013812",8013812,"PHF12"
"8042257",8042257,""
"8176719",8176719,"EIF1AY"
"8010614",8010614,"FSCN2"
"8003465",8003465,""
"7905131",7905131,"CA14"
"8109141",8109141,"GRPEL2"
"7986605",7986605,"POTEB3///LOC102723502///POTEB///LOC100288966///POTEB2///POTEF///POTEJ///POTEM///POTEE///POTEKP///POTEG///POTEC///POTED///POTEH"
"7959251",7959251,"P2RX7"
"7948476",7948476,"PRPF19"
"8021614",8021614,"SERPINB11"
"7902874",7902874,"LRRC8C"
"8014956",8014956,"NR1D1"
"8076449",8076449,"RRP7BP"
"7939767",7939767,"MADD"
"7960131",7960131,""
"7910188",7910188,""
"7923762",7923762,"KLHDC8A"
"8032815",8032815,"UBXN6"
"8096556",8096556,"METAP1"
"8055239",8055239,"CFC1B///CFC1"
"8144719",8144719,""
"7979365",7979365,""
"8054557",8054557,"RGPD2///RGPD6///RGPD8///RGPD3///RGPD1///RGPD4///RGPD5///RANBP2"
"8019521",8019521,""
"8081030",8081030,""
"7905058",7905058,"FAM231A///LOC388692"
"8023598",8023598,"RNF152"
"7964785",7964785,""
"8072494",8072494,"SFI1"
"8030220",8030220,"PPFIA3"
"8003962",8003962,"PLD2"
"8045768",8045768,"ARL6IP6"
"8150225",8150225,"RAB11FIP1"
"8075668",8075668,"LOC284912"
"8179731",8179731,"HLA-C///HLA-B///HLA-C///HLA-B"
"8124942",8124942,"ATP6V1G2-DDX39B///ATP6V1G2"
"8179762",8179762,"ATP6V1G2-DDX39B///ATP6V1G2"
"7974387",7974387,"STYX"
"8030796",8030796,"SIGLEC17P"
"8109526",8109526,""
"8177788",8177788,"HLA-H///HLA-F///HLA-E///HLA-B///HLA-A///HLA-A"
"8179103",8179103,"HLA-H///HLA-F///HLA-E///HLA-B///HLA-A///HLA-A"
"8180345",8180345,""
"7991581",7991581,"CHSY1"
"7975095",7975095,"PLEKHG3"
"7954697",7954697,""
"8148029",8148029,"COLEC10"
"8057463",8057463,"CERKL"
"8139883",8139883,""
"8064108",8064108,"FNDC11"
"8113771",8113771,""
"8167652",8167652,"CENPVL2///CENPVL1"
"8172715",8172715,"CENPVL2///CENPVL1"
"8025103",8025103,"ADGRE1"
"8164165",8164165,"HSPA5"
"7912473",7912473,"FBXO2"
"8172573",8172573,"SYP"
"8026265",8026265,"RLN3"
"8036503",8036503,"RASGRP4"
"8090518",8090518,"LOC100132731///KIAA1257"
"7996345",7996345,"CES2"
"8046238",8046238,"MYO3B"
"8016898",8016898,"SRSF1"
"8085272",8085272,"LOC401052"
"8106504",8106504,"BHMT"
"7951670",7951670,""
"8028084",8028084,"APLP1"
"8178338",8178338,"TRIM10"
"8002020",8002020,"TPPP3"
"7961887",7961887,""
"7982497",7982497,"CHRM5"
"7993259",7993259,"SNN"
"7901913",7901913,"FOXD3"
"7982070",7982070,"SNORD115-32"
"7922752",7922752,""
"8043491",8043491,"TEKT4"
"7963721",7963721,"CALCOCO1"
"7915758",7915758,"GPBP1L1"
"8013908",8013908,"NUFIP2"
"8019857",8019857,"NDC80"
"7915919",7915919,"TAL1///TAL1"
"8118314",8118314,"HSPA1B///HSPA1A"
"8093807",8093807,"DOK7"
"7968389",7968389,"RXFP2"
"7948330",7948330,"OR5B21"
"8068161",8068161,"KRTAP20-2"
"8001898",8001898,"CDH16"
"8134814",8134814,"PILRA"
"8131666",8131666,"ITGB8"
"8110327",8110327,"RGS14"
"7923442",7923442,"SYT2"
"8138770",8138770,"HOXA13"
"7916822",7916822,"C1orf141"
"7990429",7990429,"FAM219B"
"8053022",8053022,"EGR4"
"7925028",7925028,"FAM89A"
"7909965",7909965,"CCDC185"
"7991034",7991034,"HOMER2"
"8138799",8138799,"TRIL"
"8131087",8131087,"UNCX"
"8048889",8048889,"FBXO36"
"7910014",7910014,"CNIH4"
"7900119",7900119,"THRAP3"
"8025766",8025766,"CARM1"
"8000467",8000467,"GSG1L"
"8019532",8019532,"RAB40B"
"8094542",8094542,"NWD2"
"7962904",7962904,"ARF3"
"8175455",8175455,"MIR504"
"8045205",8045205,"LOC646743///TISP43"
"8055236",8055236,"LOC646743///TISP43"
"8088212",8088212,"ERC2-IT1"
"7950248",7950248,"FCHSD2"
"8060604",8060604,"OXT"
"7902452",7902452,"AK5"
"7944006",7944006,"RBM7"
"8082431",8082431,"RAB7A"
"7948416",7948416,""
"8049574",8049574,"UBE2F-SCLY///UBE2F"
"8110562",8110562,"MAML1///LTC4S"
"8137336",8137336,"ASIC3"
"7937275",7937275,"RIC8A///RIC8A"
"7905060",7905060,"FCGR1CP///FCGR1B///FCGR1A"
"8046012",8046012,""
"8140752",8140752,"ABCB4"
"8091550",8091550,"KIAA1328"
"8163569",8163569,"AKNA"
"7994889",7994889,"SRCAP"
"7965627",7965627,"LTA4H"
"8092763",8092763,""
"7924832",7924832,"WNT9A"
"7952984",7952984,""
"8021187",8021187,"SKA1"
"7961489",7961489,"WBP11"
"8030197",8030197,""
"7939197",7939197,"HIPK3"
"8092707",8092707,"P3H2"
"8052762",8052762,"GFPT1"
"8180029",8180029,"HLA-DQB2///HLA-DQB1"
"8098423",8098423,"NEIL3"
"7923073",7923073,"F13B"
"7953291",7953291,"CD9"
"8097829",8097829,"FHDC1"
"7931155",7931155,"FAM24A"
"8007263",8007263,"HSD17B1"
"8035254",8035254,"USHBP1"
"8013120",8013120,"PEMT"
"8046276",8046276,"SP5"
"8050846",8050846,"DTNB"
"7952781",7952781,""
"7961595",7961595,"RERGL"
"8121015",8121015,"CFAP206"
"7968085",7968085,"RNF17"
"8072710",8072710,"APOL6"
"8080138",8080138,"IQCF2"
"8064471",8064471,"SIRPB1"
"8074867",8074867,"POM121L10P///POM121L4P///POM121L8P///POM121L9P///POM121L1P"
"7941732",7941732,"RCE1"
"8112178",8112178,"LOC100509780"
"8150186",8150186,"RNF122"
"8079237",8079237,"KIF15"
"8150253",8150253,"STAR"
"8165723",8165723,"SHOX"
"8176297",8176297,"SHOX"
"8091523",8091523,"P2RY13"
"7973114",7973114,""
"8093852",8093852,"MSX1"
"7993872",7993872,"UQCRC2"
"8074617",8074617,"SCARF2"
"8098470",8098470,"WWC2"
"7974194",7974194,""
"8075130",8075130,"PITPNB"
"8030035",8030035,"GRWD1"
"8122816",8122816,""
"8057394",8057394,"SESTD1"
"7955045",7955045,"PCED1B"
"7905929",7905929,"EFNA1"
"8142471",8142471,"WNT2"
"8025868",8025868,"CCDC159"
"8155214",8155214,"MELK"
"8108267",8108267,"PKD2L2"
"8173428",8173428,""
"7932132",7932132,"FRMD4A"
"7944033",7944033,""
"8025183",8025183,"MCOLN1"
"8134263",8134263,"COL1A2///COL1A2"
"8134463",8134463,"NPTX2"
"8178059",8178059,"LY6G5B"
"8037389",8037389,"SMG9"
"7998381",7998381,"LMF1"
"7946504",7946504,"TMEM41B"
"7968926",7968926,""
"8123893",8123893,"MAK"
"7990528",7990528,"SNUPN"
"8146458",8146458,""
"7915882",7915882,"EFCAB14"
"8031516",8031516,"ZNF580"
"8008644",8008644,""
"8117598",8117598,"HIST1H4J///HIST1H4K///HIST1H4J///HIST1H4K"
"8019545",8019545,"B3GNTL1"
"8167125",8167125,"USP11"
"8081115",8081115,"ARL13B"
"8178526",8178526,"BAG6"
"8179782",8179782,"BAG6"
"8165911",8165911,"TBL1X"
"7925364",7925364,"HEATR1"
"7929634",7929634,"ZDHHC16"
"7958011",7958011,""
"7940790",7940790,"C11orf84"
"7946201",7946201,"ARFIP2"
"8121739",8121739,""
"7969477",7969477,""
"8156110",8156110,""
"8075024",8075024,"POM121L10P///POM121L8P///POM121L9P///POM121L1P"
"8129562",8129562,"CTGF"
"8144953",8144953,"XPO7"
"8095694",8095694,"PF4V1"
"8168280",8168280,"NONO"
"8023984",8023984,"HCN2"
"8028806",8028806,"SPTBN4"
"8086344",8086344,"CX3CR1"
"8003892",8003892,"SMTNL2"
"7938738",7938738,"KCNC1"
"8142435",8142435,"PPP1R3A"
"7972711",7972711,""
"8031999",8031999,"PLPP2"
"8079590",8079590,"CAMP"
"8145822",8145822,""
"7951091",7951091,""
"7959604",7959604,"DDX55"
"8172082",8172082,""
"8146859",8146859,""
"7897293",7897293,""
"8051135",8051135,"IFT172"
"7897441",7897441,"H6PD"
"7912412",7912412,"MTOR"
"7941927",7941927,"AIP"
"7997733",7997733,"FOXC2"
"8087372",8087372,"CCDC71"
"8148694",8148694,"GRINA"
"8075192",8075192,"C22orf31"
"7901376",7901376,"RNF11"
"8052370",8052370,""
"8124430",8124430,"HIST1H1D"
"8058614",8058614,"LANCL1"
"8119159",8119159,""
"8016609",8016609,"DLX3"
"7925607",7925607,""
"8036136",8036136,"IGFLR1"
"8092520",8092520,"C3orf70"
"8054092",8054092,"TMEM131"
"7899753",7899753,"LCK"
"8158269",8158269,"ODF2"
"7934477",7934477,"CAMK2G"
"7949570",7949570,"GAL3ST3"
"8086530",8086530,"TMEM158"
"8023228",8023228,"DYM"
"7958948",7958948,"CFAP73"
"7982938",7982938,"TYRO3"
"8009796",8009796,"TMEM94"
"8102371",8102371,"ZGRF1"
"8024537",8024537,"TLE6"
"8118395",8118395,"STK19"
"8178164",8178164,"STK19"
"8046527",8046527,"HOXD12"
"8076493",8076493,"ATP5L2"
"8021961",8021961,""
"8035896",8035896,"TSHZ3"
"7973018",7973018,"OR4K15"
"7965769",7965769,"SLC5A8"
"8174313",8174313,"MORC4///MORC4"
"8121454",8121454,"GPR6"
"7993017",7993017,""
"8110289",8110289,"NSD1"
"7901443",7901443,""
"8136645",8136645,"TAS2R4"
"8109201",8109201,"HMGXB3"
"7927647",7927647,""
"8063478",8063478,"FAM210B"
"7902043",7902043,"DNAJC6"
"8082133",8082133,"PDIA5"
"8076436",8076436,"TCF20"
"8167876",8167876,""
"8126952",8126952,"WTAP"
"7909898",7909898,"MIA3"
"8161192",8161192,"RNF38"
"8099685",8099685,"LGI2"
"8040927",8040927,"NRBP1"
"8154868",8154868,""
"8031489",8031489,"ZNF628"
"8174207",8174207,"NXF3"
"8180213",8180213,""
"8100292",8100292,"FRYL"
"8157227",8157227,""
"7932826",7932826,"KIAA1462"
"8172333",8172333,"CFP"
"8149825",8149825,"STC1"
"8073705",8073705,"PRR5-ARHGAP8///PRR5///ARHGAP8"
"8131374",8131374,"AIMP2///EIF2AK1"
"8120824",8120824,""
"7917944",7917944,"MIR137///MIR137HG"
"7930120",7930120,"SUFU"
"8102993",8102993,"GYPB"
"8174026",8174026,"YWHAQP8"
"8055089",8055089,"POLR2D"
"8104812",8104812,"TTC23L///TTC23L"
"7987365",7987365,"NANOGP1///NANOG"
"7985016",7985016,"SNX33"
"8012696",8012696,"MYH4"
"8047241",8047241,""
"8126153",8126153,"KCNK5"
"7956892",7956892,""
"8132964",8132964,"SUMF2"
"8021478",8021478,""
"7968197",7968197,""
"7971419",7971419,"SIAH3"
"7961422",7961422,"GRIN2B"
"8007569",8007569,"C17orf53"
"8071817",8071817,""
"8092621",8092621,"CRYGS///CRYGS"
"8085350",8085350,"TAMM41"
"7985829",7985829,"FANCI"
"7942064",7942064,"GAL"
"7967463",7967463,"RILPL1"
"8170364",8170364,"AFF2"
"7941062",7941062,"SLC22A11"
"8176476",8176476,""
"8055592",8055592,""
"8122440",8122440,"LTV1"
"7913385",7913385,"RAP1GAP"
"8005305",8005305,"GID4"
"8019334",8019334,"NOTUM"
"8132897",8132897,"LANCL2"
"8159078",8159078,"CACFD1"
"8132988",8132988,""
"7923378",7923378,"CSRP1"
"7967210",7967210,"LINC01089"
"7934141",7934141,"NPFFR1"
"7986359",7986359,"IGF1R"
"7948908",7948908,"SNHG1///SNORD26"
"7962951",7962951,"KMT2D"
"8111218",8111218,""
"7994386",7994386,"ATXN2L"
"8024003",8024003,"PALM"
"7989659",7989659,""
"8020842",8020842,"WBP11P1"
"8105104",8105104,"C5orf51"
"8080714",8080714,"FLNB"
"8117389",8117389,"HIST1H2BE"
"8070102",8070102,"GART"
"8090364",8090364,"ZXDC"
"8115366",8115366,""
"8027760",8027760,"FXYD1"
"8067242",8067242,""
"8141180",8141180,"TECPR1"
"7918825",7918825,"CSDE1"
"8110237",8110237,"UNC5A"
"8145027",8145027,"FAM160B2"
"8149086",8149086,"XKR5"
"8067125",8067125,"BCAS1"
"8150318",8150318,"FGFR1"
"8142444",8142444,""
"8059989",8059989,"HES6"
"8116502",8116502,""
"7939926",7939926,"OR4C16"
"8170531",8170531,"MAGEA4"
"7923037",7923037,""
"8028104",8028104,"HCST"
"8165064",8165064,"UBAC1"
"8134091",8134091,"CLDN12"
"8124967",8124967,"BAG6"
"7929919",7929919,"SFXN3"
"7938756",7938756,"ST13P5"
"7944275",7944275,"TMEM25"
"7968199",7968199,"CDK8///ADRA1B"
"7945349",7945349,"BET1L"
"7919971",7919971,"RFX5"
"8015969",8015969,"UBTF"
"8084717",8084717,"ST6GAL1"
"7946983",7946983,"SAA2"
"8084923",8084923,"LINC00885"
"7983512",7983512,"SQRDL"
"8127051",8127051,"TRAM2"
"7899957",7899957,"ZMYM4"
"7901662",7901662,"MROH7-TTC4///TTC4"
"8031949",8031949,"ZNF324B"
"7966189",7966189,"FOXN4"
"8079140",8079140,"SNRK"
"8086961",8086961,"PFKFB4"
"7998265",7998265,""
"8031398",8031398,"NLRP2"
"7949373",7949373,"ZNHIT2"
"8174554",8174554,""
"7929858",7929858,"SLF2"
"8048595",8048595,"GMPPA"
"7918552",7918552,"FAM212B"
"8000649",8000649,""
"8000690",8000690,""
"8108873",8108873,"ARHGAP26"
"8097126",8097126,"PP12613"
"8039520",8039520,"SBK2"
"7949843",7949843,"CABP2"
"8090349",8090349,""
"7953442",7953442,"GPR162"
"8141363",8141363,"TRIM4"
"7922040",7922040,"CD247"
"7963471",7963471,"KRT73"
"8005247",8005247,"NT5M"
"8127656",8127656,""
"8070925",8070925,""
"7977657",7977657,"HNRNPCL3///HNRNPCL2///HNRNPCL1///HNRNPC"
"8131917",8131917,""
"8142899",8142899,"ZC3HC1"
"8141371",8141371,"GJC3"
"8102263",8102263,"COL25A1"
"7911248",7911248,"OR2L5"
"7964033",7964033,"ANKRD52"
"8025522",8025522,"C3P1"
"8059345",8059345,"SCG2"
"8064591",8064591,"LZTS3"
"8156610",8156610,"HABP4"
"8154527",8154527,""
"8073207",8073207,"FAM83F"
"8066953",8066953,"SPATA2"
"8081316",8081316,"TFG"
"8101065",8101065,"PPEF2"
"7959772",7959772,""
"7981192",7981192,"ATG2B"
"7941537",7941537,"PACS1"
"8092228",8092228,""
"8117813",8117813,"HLA-J///HLA-H///HLA-B///HLA-A///HLA-A"
"8001932",8001932,"B3GNT9"
"8066745",8066745,"ZNF334"
"8088560",8088560,"ADAMTS9"
"7956200",7956200,"MYL6B"
"8008388",8008388,"SPATA20"
"8048551",8048551,"SPEG"
"8027341",8027341,""
"8133339",8133339,"VPS37D"
"8161017",8161017,"SIT1"
"8041568",8041568,""
"8072733",8072733,""
"7900352",7900352,"OXCT2P1///OXCT2"
"7915257",7915257,"OXCT2P1///OXCT2"
"8005755",8005755,""
"8103202",8103202,""
"8080853",8080853,""
"8164362",8164362,"PTGES2"
"7969986",7969986,"TNFSF13B"
"8096274",8096274,"DMP1"
"7908041",7908041,"LAMC1"
"8151619",8151619,"LOC101929601///REXO1L2P///REXO1L1P"
"8047839",8047839,"CREB1"
"8166703",8166703,"FAM47C"
"7951703",7951703,"DRD2"
"8071758",8071758,"MMP11"
"8070867",8070867,""
"8038899",8038899,"FPR1"
"7977613",7977613,""
"8104781",8104781,"RXFP3"
"7905171",7905171,"PRPF3"
"8129876",8129876,"PBOV1"
"7902493",7902493,"MIGA1"
"8176524",8176524,"TSPY10///TSPY4///TSPY3///TSPY2///TSPY1"
"8044304",8044304,"RGPD2///RGPD6///RGPD8///RGPD3///RGPD1///RGPD4///RGPD5///RANBP2"
"8160297",8160297,"PLIN2"
"8144721",8144721,"C8orf48"
"8011817",8011817,"ZNF232"
"8028851",8028851,"SHKBP1"
"8019478",8019478,"CD7"
"8151627",8151627,"LOC101929601///REXO1L2P///REXO1L1P"
"7967641",7967641,"TMEM132D"
"8117054",8117054,"CAP2"
"8051820",8051820,"THADA"
"8014738",8014738,"CWC25"
"7965964",7965964,"SLC41A2"
"7991332",7991332,"MESP1"
"7924923",7924923,"NUP133"
"8180246",8180246,""
"7902984",7902984,"C1orf146"
"7968323",7968323,"LINC00544"
"8020382",8020382,""
"7973962",7973962,"DPPA3P2"
"8061944",8061944,"ACTL10"
"7918911",7918911,""
"7982292",7982292,""
"8089652",8089652,"NAA50"
"8043283",8043283,"KDM3A"
"8053315",8053315,"LRRTM4"
"8023261",8023261,"ACAA2"
"7967456",7967456,"RILPL2"
"7953032",7953032,"LRTM2"
"8141664",8141664,"VGF"
"8016159",8016159,"DCAKD"
"8045148",8045148,"LOC101928697///MZT2A"
"8055284",8055284,"LOC101928697///MZT2A"
"8169463",8169463,"RBMXL3"
"7920799",7920799,"YY1AP1"
"8045835",8045835,"GALNT5///GALNT5"
"8044634",8044634,"FOXD4L5///FOXD4L6///FOXD4L3///FOXD4L1///FOXD4"
"8033064",8033064,"FUT5"
"8031157",8031157,"TTYH1"
"8016787",8016787,""
"8082350",8082350,"MCM2"
"8028275",8028275,""
"8036908",8036908,"SERTAD3"
"8095376",8095376,"MT2A"
"8064790",8064790,"RASSF2"
"8115144",8115144,"ARSI"
"7937707",7937707,"FAM99A"
"8126937",8126937,"DEFB113"
"8150439",8150439,"ANK1"
"8085300",8085300,"SEC13"
"7945660",7945660,"FAM99A"
"8034631",8034631,"STX10"
"8114920",8114920,"DPYSL3"
"7931681",7931681,""
"8002194",8002194,"DPEP2"
"8018908",8018908,"DNAH17"
"8157933",8157933,"ZBTB43"
"8083422",8083422,"SUCNR1"
"7984132",7984132,"USP3"
"8045247",8045247,"PLEKHB2"
"7943787",7943787,"HSPB2-C11orf52///HSPB2"
"8003719",8003719,"HIC1"
"7947867",7947867,"PSMC3"
"8150901",8150901,"PENK"
"7942328",7942328,"FOLR3"
"7950195",7950195,"MIR139"
"7944162",7944162,""
"7958398",7958398,"WSCD2"
"7929609",7929609,"C10orf12"
"8180380",8180380,"RFPL2"
"8180219",8180219,""
"8081779",8081779,"ZDHHC23"
"7995895",7995895,"HERPUD1"
"7953284",7953284,"NTF3"
"7937772",7937772,""
"7959012",7959012,""
"8037621",8037621,"EML2"
"7920354",7920354,"DENND4B"
"8017885",8017885,"ABCA8"
"8118981",8118981,"ARMC12"
"8177222",8177222,"CD24"
"7974697",7974697,"DAAM1"
"8110569",8110569,"SQSTM1"
"8008064",8008064,"PNPO"
"7944418",7944418,"C2CD2L"
"8124901",8124901,"HLA-C///HLA-B///HLA-A///HLA-B///HLA-A"
"8157888",8157888,""
"8086341",8086341,"XIRP1"
"7901334",7901334,""
"7949540",7949540,"C11orf68"
"7945069",7945069,""
"8015554",8015554,"KCNH4"
"7998374",7998374,"GNG13"
"7983811",7983811,"PIGB"
"7933312",7933312,"ANXA8L1///ANXA8"
"7978718",7978718,"SEC23A"
"7961390",7961390,"HEBP1"
"7910010",7910010,""
"8027854",8027854,"FFAR1"
"8149638",8149638,"DOK2"
"8082246",8082246,""
"7976976",7976976,"TECPR2"
"7953564",7953564,"C12orf57///C12orf57"
"8071997",8071997,"CRYBB2"
"8081465",8081465,"BBX"
"8088468",8088468,"NPCDR1"
"8000371",8000371,"LINC01567"
"8037355",8037355,"ZNF428"
"8149485",8149485,"MTMR7"
"8018922",8018922,"CYTH1"
"7934690",7934690,"ZCCHC24"
"8136095",8136095,"AHCYL2"
"8123876",8123876,"LINC00518"
"8086754",8086754,"SCAP"
"8065596",8065596,"PDRG1"
"8065607",8065607,"PLAGL2"
"8064242",8064242,"LINC00176"
"8092638",8092638,""
"8011131",8011131,"RILP"
"7986838",7986838,"OCA2"
"8134024",8134024,""
"8139456",8139456,"SNORA9///SNHG15"
"8108080",8108080,"JADE2"
"8074131",8074131,"SHANK3"
