"","Gene.symbol","logFC","P.Value"
"8031328","1060P11.3///KIR2DS2///KIR3DL3///KIR2DL5A///KIR3DS1///KIR3DL2///KIR3DL1///KIR2DS5///KIR2DS4///KIR2DS3///KIR2DS1///KIR2DL3///KIR2DL2///KIR2DL1///KIR3DS1///KIR3DL2///KIR3DL1///KIR2DS5///KIR2DS3///KIR2DL1",0.553359916666667,0.00183406897191845
"8015681","CCR10",0.349277875000002,0.00184011992583539
"8066212","",0.331845375000001,0.00184182380095692
"8085788","NKIRAS1",-0.604137666666664,0.00184531123537509
"7917741","TMED5",-0.293305166666661,0.00187612212325197
"8118564","HLA-DQA2///HLA-DQA1",0.935194333333337,0.00190482325814416
"7995330","",0.46833766666667,0.00192603176995231
"7995320","",0.660708750000003,0.00193982765299625
"7922152","CCDC181",-0.415839916666666,0.00195409224341444
"8105311","NDUFS4",-0.405649291666663,0.00196194402172067
"7907008","",0.358807750000003,0.00198860655259797
"8144857","NAT1",-0.315715249999998,0.0019893742198227
"8150002","FBXO16",-0.379644916666664,0.00199373009635262
"8113796","C5orf63",-0.362762874999998,0.00199742424208597
"8139118","",0.648042583333334,0.00201559852696315
"7995338","",0.55981545833334,0.00201569660669157
"8032212","",0.452398625000002,0.00203702914195192
"8178205","HLA-DQA2///HLA-DQA1",0.931528750000002,0.00204083409926392
"8144526","",0.553527916666669,0.00204130613724756
"7922095","MPC2",-0.335911041666662,0.00205101400421595
"8043360","IGK///IGKC",1.84971416666667,0.00209665028056851
"8032815","UBXN6",-0.30329995833333,0.0020972945337296
"8122194","",0.446297875000003,0.00210687507249685
"8039829","1060P11.3///KIR2DS2///KIR2DL5B///KIR3DL3///KIR2DL5A///KIR3DS1///KIR3DL2///KIR3DL1///KIR2DS5///KIR2DS4///KIR2DS3///KIR2DS1///KIR2DL4///KIR2DL3///KIR2DL2///KIR2DL1///KIR3DS1///KIR3DL2///KIR3DL1///KIR2DS5///KIR2DS3///KIR2DL1",0.692465291666669,0.00211116965579333
"8100521","",0.395546833333336,0.00211592743980583
"7946288","ZNF214",-0.389687833333331,0.00212351443661375
"7977119","APOPT1",-0.3086055,0.00212690963116438
"8043459","IGKC",1.790481375,0.00216017919013306
"8074251","ATP6V1E1",-0.269315083333328,0.00217062553403976
"8041961","CHAC2",-0.340046333333332,0.00219088308854245
"7942439","RELT",0.288147166666669,0.00219637668046524
"8035825","ZNF676",-1.170110375,0.00220032036616879
"8178790","GPSM3",0.465193875000004,0.00220712987072546
"8021685","CCDC102B",-0.648803583333332,0.00220779426160946
"8161580","",1.15135541666667,0.00223210920511972
"7934885","RNLS",-0.437379124999996,0.00223586863477545
"8167103","CDK16",-0.341542083333332,0.00223787686006761
"8154856","UBE2R2",-0.243514166666662,0.0022512142304609
"8072274","UQCR10",-0.368918374999996,0.00226047280244374
"8059578","",0.451516791666669,0.0022731288029498
"8136281","FLJ40288",0.317295916666668,0.00227533752691008
"8004946","",0.427099333333336,0.00228046905160871
"8113483","TMEM232",-0.557785291666662,0.00228842248493858
"8043476","",2.04407979166667,0.0023053101320112
"8054517","LINC01123///LINC01106",-0.385554499999998,0.00230751996099568
"8127360","",0.381759083333337,0.0023156405570414
"8039859","KIR3DL2///KIR3DL1///KIR2DL4///KIR2DL3///KIR2DL2///KIR2DL1///KIR3DL2///KIR3DL1",0.581287875000001,0.00234000950972736
"8073960","PIM3",0.284996375000004,0.00234144498723519
"8043446","",1.80130616666667,0.00234483200514165
"8053735","IGKC",1.69994466666667,0.00234725113075107
"8037408","KCNN4",0.302625000000003,0.00234842174051299
"8079153","ABHD5",-0.348258833333333,0.00236186368720111
"8145887","",0.512395541666667,0.00237504538977405
"8165011","FCN1",1.04093833333334,0.00238066430747795
"7953924","CLEC9A",0.591197375000002,0.00238070124508993
"7991104","",0.434843583333336,0.00239074174903537
"7991169","",0.434843583333336,0.00239074174903537
"7905299","PRUNE1",-0.347739374999998,0.00239317223474936
"8000323","NDUFAB1",-0.450295583333331,0.00239569922887131
"8134431","",0.474773500000003,0.0024008840504204
"8158627","NCS1",-0.491299041666663,0.0024180900004482
"8044049","IL18RAP",0.717839666666666,0.00245609597328134
"8010285","",0.272364958333335,0.00246168535064098
"7948424","MRPL16",-0.368755541666662,0.00246537199318445
"8134452","BHLHA15",0.350748750000003,0.00247412012787053
"7971218","KBTBD7",-0.435228916666662,0.00250159332661468
"8031260","1060P11.3///KIR2DS2///KIR2DL5B///KIR3DL3///KIR2DL5A///KIR3DS1///KIR3DL2///KIR3DL1///KIR2DS5///KIR2DS4///KIR2DS3///KIR2DS1///KIR2DL3///KIR2DL2///KIR2DL1///KIR3DS1///KIR3DL2///KIR3DL1///KIR2DS5///KIR2DS3///KIR2DL1",0.475885375000003,0.00253582681194881
"8031344","KIR2DS2///KIR3DL3///KIR2DL5A///KIR3DS1///KIR3DL1///KIR2DL3///KIR2DL2///KIR3DL2///KIR3DL1///KIR2DS5///KIR2DS3",0.595587625000002,0.00253667072464542
"8034315","ZNF823",-0.377741499999996,0.00253736332190153
"8047265","C2orf69///C2orf47",-0.374964208333331,0.00255746706380828
"8072757","CSF2RB",0.650515708333335,0.00256680653693766
"8143433","MRPS33",-0.460822875,0.00257413815465876
"8031346","KIR3DL2///KIR3DL1///KIR2DL4///KIR2DL3///KIR2DL2///KIR2DL1///KIR3DL2///KIR3DL1",0.560878875000001,0.00257645062971983
"8118724","",0.416129750000002,0.00257865062772646
"8144866","NAT2",-0.470371916666664,0.00258443029589267
"8043480","IGKC",1.74013595833334,0.00259214742228723
"8068401","CBR1",-0.348148541666662,0.00259902278007411
"8120335","FAM83B",-0.595899624999996,0.00260083808220445
"8134374","",0.444818875000004,0.00260558112034191
"8118147","LTB",0.347991083333334,0.00260899894788038
"8161568","",1.08200091666667,0.00262717255637687
"7926385","STAM",-0.303688583333333,0.00264498526035879
"8042221","",0.393446208333337,0.00265570260446977
"8095819","FAM47E-STBD1///FAM47E",-0.490592041666664,0.00267228745514843
"8044611","",0.946197833333335,0.00267821054867789
"8079392","CCR2",0.982318875000003,0.00268167743145122
"8043449","IGK///IGKC",2.16187616666667,0.00269035104575983
"8127549","SLC17A5",-0.449067416666662,0.00269202996536554
"7978527","DTD2",-0.285745291666666,0.00271946517482073
"7962783","ASB8",-0.334681333333329,0.00271971694371807
"7922162","SLC19A2",-0.499371874999997,0.00272160859826645
"7899057","MTFR1L",-0.345190541666664,0.00272231305033117
"7919388","",0.286560875000001,0.00273474268759329
"8152597","MRPL13",-0.312813666666663,0.00275909997887714
"8017582","TEX2",-0.306654624999998,0.00276983448757136
"8172806","XAGE3",0.313465333333336,0.0027780417592156
"8030796","SIGLEC17P",0.304861916666668,0.00278032175093584
"8146092","IDO1",1.498882,0.00281695795986112
"7964830","SNORA70G",0.381401750000003,0.002819123066599
"8092931","",0.410142541666669,0.00282182482490868
"8170232","",0.365155500000001,0.00282691762237612
"8009653","CD300A",0.517702791666669,0.00285875737746659
"8161563","IGKC",1.23318279166667,0.00286115453270482
"8043465","IGKC",1.84332904166667,0.00286207353587128
"7998940","MEFV",0.384577958333337,0.0028736873488812
"7913242","MUL1",-0.319950374999998,0.00289947742260986
"8099506","TAPT1",-0.453882166666663,0.00290116710894085
"8043431","IGKC",1.96155791666667,0.00291976658336396
"8081612","ABHD10",-0.542190541666663,0.00292254633893107
"8066983","",0.295853750000003,0.00293090328753957
"7902700","",-0.268395874999999,0.00294919771473895
"7927120","RET///RET///KIF5B",0.27933454166667,0.00294946877302883
"8172086","",0.418290000000002,0.00295669331533128
"8043443","",1.736018375,0.00296488218337051
"7991216","DET1",-0.292450291666665,0.00301876545749949
"7978054","",0.506198833333335,0.00302078664258849
"7962367","ZCRB1",-0.320725708333329,0.0030433076289067
"8169432","ZCCHC16",-0.566658416666663,0.00304502894983476
"8078962","EIF1B",-0.289292541666667,0.00306721522007056
"8023063","ATP5A1",-0.290561666666663,0.00307489818042821
"7979196","GNPNAT1",-0.405436666666662,0.00309725331047358
"7942381","ATG16L2",0.253031750000002,0.00309937859546732
"7903980","C1orf162",0.966983500000003,0.00310886071729951
"8031277","1060P11.3///KIR2DS2///KIR2DL5B///KIR3DL3///KIR2DL5A///KIR3DS1///KIR3DL2///KIR3DL1///KIR2DS5///KIR2DS4///KIR2DS3///KIR2DS1///KIR2DL4///KIR2DL3///KIR2DL2///KIR2DL1///KIR3DS1///KIR3DL2///KIR3DL1///KIR2DS5///KIR2DS3///KIR2DL1",0.651994333333338,0.00311478534490616
"7938951","ANO5",-0.682907875,0.00311601126821738
"7984952","C15orf39",0.262035208333335,0.00312161052105489
"8031297","1060P11.3///KIR2DS2///KIR2DL5B///KIR3DL3///KIR2DL5A///KIR3DS1///KIR3DL2///KIR3DL1///KIR2DS5///KIR2DS4///KIR2DS3///KIR2DS1///KIR2DL4///KIR2DL3///KIR2DL2///KIR2DL1///KIR3DS1///KIR3DL2///KIR3DL1///KIR2DS5///KIR2DS3///KIR2DL1",0.621006375000001,0.00315407779701312
"7972737","LIG4",-0.340033958333333,0.00316090343299796
"7906475","FCRL6",0.734927291666669,0.0031630809669145
"7933008","",0.474068000000002,0.003165249874824
"8033332","ADGRE4P",0.468704541666667,0.00316799638838386
"8103289","PLRG1",-0.38639370833333,0.00316968673812508
"8013747","PROCA1",0.300632291666668,0.0031704104216764
"8021438","",0.413195333333332,0.00318630062632932
"7931899","IL15RA",0.406313375000005,0.00319314565381708
"8061416","CST7",0.876669916666671,0.00319507600616625
"8150076","DUSP4",0.256332625000003,0.00319679589035209
"7986348","",0.575618833333334,0.00320082797467687
"7975926","CIPC",-0.350310833333333,0.00326562147143419
"8142431","LINC00998",-0.350935999999995,0.00327132375844806
"7982527","",-0.244715958333331,0.00327187523293119
"8101118","CXCL9",1.82041108333334,0.0032848902668596
"7995324","",0.309676083333336,0.00332707575187802
"8097036","",0.316331750000001,0.00334733653094056
"8173366","P2RY4",0.337222125000003,0.00335910444928615
"8117034","GMPR",-0.509648874999996,0.00336405829407454
"8167575","GAGE12D///GAGE8///GAGE12F///GAGE2A///GAGE12H///GAGE12E///GAGE12B///GAGE12C///GAGE2D///GAGE12J///GAGE12G///GAGE13///GAGE2B///GAGE2E///GAGE12I///GAGE7///GAGE5///GAGE4///GAGE3///GAGE2C///GAGE1",0.756905458333336,0.00336489673756867
"8086417","",0.504926333333337,0.00336561276358798
"8109086","ADRB2",0.316822541666668,0.0033716217747681
"8081890","PLA1A",0.877880750000003,0.00339257508096275
"8138337","AGMO",-0.849990583333329,0.00339479352365616
"8091422","WWTR1",-0.280242916666667,0.00341725895724618
"7967876","LOC101928697",0.326009375000003,0.00342500898340108
"8165277","LCN6",0.378994500000002,0.0034285350470373
"8017096","",0.333245458333335,0.00342962525344199
"8176921","",0.469481916666671,0.0034324796334158
"8177424","",0.469481916666671,0.0034324796334158
"7995350","",0.447046583333336,0.00343990277154952
"8053690","",1.88271070833334,0.00345404180197615
"8014574","DDX52",-0.422480249999998,0.0034590858785894
"7899394","THEMIS2",0.771378333333336,0.00346864410973014
"8003465","",0.325907416666668,0.0034696966134719
"7912515","NPPA",0.308137458333335,0.00346974963266551
"8045339","",0.310641125000001,0.00347431888372086
"7950751","SNORA70E",0.294633375000002,0.00349056094498667
"8027947","ZBTB32",0.25494125,0.00349473775872706
"7995346","",0.436995750000001,0.00349524249568723
"8175076","ZNF280C",-0.475889166666663,0.00350835487006456
"8157638","MRRF",-0.298929583333329,0.00351179733395016
"7999447","LOC400499",0.368753916666668,0.00351477557787863
"7918275","WDR47",-0.362710416666664,0.00354261001935425
"7957568","",0.368456333333336,0.00354741630658483
"7914940","MRPS15",-0.254193583333326,0.00355967116705157
"8025612","ICAM4",0.388458958333335,0.00359823313120381
"8054486","NPHP1",-0.326379166666666,0.00359911546742573
"8110861","MRPL36",0.327783833333335,0.00361541863884575
"8169272","ATG4A",-0.480984666666665,0.00361627819712749
"7924184","FLVCR1-AS1",-0.460267749999998,0.00361807939214935
"8073032","TOMM22",-0.268595249999996,0.00362901378942671
"7907572","PAPPA2",0.886022375000005,0.00365163626611419
"8045198","CFC1B///CFC1",0.276630750000002,0.00365794970896737
"8027343","GOLGA2P9",0.406399250000002,0.00366220807539904
"8166948","",0.581623916666668,0.00371107886369759
"8144712","KIAA1456",-0.320113666666664,0.00371978470995782
"8089988","CCDC58",-0.396353916666666,0.00372320273554477
"7990086","THAP10",-0.375622499999998,0.00372765380514381
"8139083","",0.334406875000004,0.00374406640556647
"8133741","LOC105375355///UPK3B",0.268740541666668,0.00374624907472619
"8020650","",0.35737191666667,0.00375235205752478
"7952408","SIAE",-0.337486499999997,0.00376465122848689
"8050441","",0.369128166666671,0.00376711204293516
"8125556","HLA-DPA1",0.65487208333334,0.00377835246610484
"8178891","HLA-DPA1",0.65487208333334,0.00377835246610484
"7984914","CPLX3",0.28810525,0.00377961210684456
"7905349","TNFAIP8L2",0.265322625,0.00378178906587322
"8070269","DSCR3",-0.339684999999996,0.00378886346277312
"8043468","IGKC",2.194958625,0.00379776944188719
"8039068","NDUFV2",-0.28682158333333,0.00379975013892585
"8143766","ACTR3C",-0.437434916666665,0.00380073380054663
"7976571","GSKIP",-0.441428666666663,0.00381035171377291
"7921677","CD244",0.672315125000002,0.00383591890767402
"7905523","LCE1D",0.335876750000002,0.00384260595641627
"7934185","C10orf54",0.346794708333338,0.00386084676844503
"8143850","CDK5",-0.36147858333333,0.00386299236290396
"8031293","KIR2DS2///KIR3DL3///KIR3DS1///KIR3DL2///KIR3DL1///KIR2DS4///KIR2DS1///KIR2DL3///KIR2DL2///KIR2DL1///KIR3DS1///KIR3DL2///KIR3DL1",1.00325954166667,0.00387344302183696
"7903972","ATP5F1",-0.266186874999998,0.00388001326532921
"7971163","",0.605424250000002,0.00388920283391503
"8125373","GPSM3",0.303870000000002,0.00389908052441418
"8179987","GPSM3",0.303870000000002,0.00389908052441418
"7915870","ATPAF1",-0.294486374999996,0.00390006855900409
"8154163","RCL1",-0.283161874999997,0.00390437025500011
"7941004","CCDC88B",0.270377666666668,0.00394070755193175
"8081158","ARL6",-0.358350874999998,0.00394374857536695
"7986561","",0.458711166666669,0.00394389454804515
"8035956","",0.307682208333337,0.00394684417958769
"8018935","",0.265543750000002,0.00395667566839943
"8052370","",0.493523375000001,0.00396201218390671
"7917548","GBP7",0.348556250000001,0.00399654347373207
"7951545","EXPH5",-0.58029283333333,0.00400165840814041
"7985266","",0.314202833333333,0.00400474031057165
"8117194","MRS2",-0.412362583333328,0.0040067563892672
"8051119","PPM1G",-0.282902916666664,0.00401346324932262
"8100227","",0.452112708333336,0.00403060154410086
"8117286","",0.388896375000003,0.00403386640057881
"8066461","TOMM34",-0.37361808333333,0.00404569245713537
"8029829","LOC400707",0.374089250000002,0.00404789826336761
"8083739","MIR16-2",-0.236824374999998,0.00405470544421698
"8064188","",0.454713708333337,0.00405860343196644
"8073072","APOBEC3D",0.383753500000005,0.00405951588227274
"7909561","LINC00467",-0.445676999999997,0.00406804270573357
"8017671","LOC146880",0.311778833333338,0.00406992770048326
"8098379","WDR17",-0.513685624999996,0.0040733508783352
"8080306","PHF7",-0.305794541666667,0.00408638683055118
"8107098","",0.669544833333334,0.00409497940748891
"8000263","COG7",-0.272661374999998,0.00410837933081097
"7934966","",0.401421458333338,0.00412082107246449
"7906703","NDUFS2",-0.27484716666666,0.00412228195367022
"8124650","UBD",1.02996350000001,0.00412285686452664
"8146448","MRPL15",-0.361839208333329,0.00412482306646688
"8051998","MCFD2",-0.259775708333331,0.00414035019002473
"8092392","KLHL6",0.640872583333335,0.00414272743320303
"7912162","",0.31467241666667,0.00417270823623613
"8166705","PRRG1",-0.448600583333331,0.00417759126999364
"8112020","MOCS2",-0.370337291666663,0.0041778864734657
"8032782","TMIGD2",0.323799458333338,0.00418552886963626
"7967872","",0.484512875000002,0.00419013885938482
"8060416","",0.237291666666667,0.00421030362896551
"8091446","PFN2",-0.312558416666663,0.00422986081503108
"7897460","SLC25A33",-0.379425249999995,0.00424727418514103
"8163019","ACTL7B",0.37067679166667,0.00425166981832606
"7906177","TTC24",0.423607666666672,0.00426992856717338
"7955277","TMBIM6",-0.311921249999996,0.00430968663979229
"7907439","PRDX6",-0.253173333333326,0.00431631427873149
