"","Symbol","log2FoldChange","pvalue"
"131","H6PD",-0.461608120353963,8.14207282513257e-05
"132","SPSB1",-0.0619046666152636,0.673279296018731
"133","SLC25A33",0.174824851581718,0.107536429038122
"134","TMEM201",0.310698914142346,0.0157303692328561
"135","PIK3CD",-0.0621260787324514,0.515400467025384
"136","PIK3CD-AS1",-0.317992181838881,0.0201064254539915
"137","PIK3CD-AS2",-0.132585621781697,0.518667180352082
"138","CLSTN1",0.440838907521013,3.55315714784094e-10
"139","CTNNBIP1",-0.296732786032724,0.000796575959835
"140","LOC105376717",-0.254953823316977,0.0633228257811301
"141","LZIC",0.1199351116948,0.0307523853225191
"142","NMNAT1",-0.576045538523376,2.80235281685104e-09
"143","TMEM274P",-0.366410005275212,0.0851398576284341
"144","RBP7",-0.404199189511179,0.00388078132532347
"145","UBE4B",-0.0621260116617344,0.413733330336792
"146","KIF1B",-0.737656089332311,1.58518818757332e-06
"147","LOC105376725",-0.880388487020211,8.39330468972767e-07
"148","PGD",-0.722662990935468,7.54001753581576e-07
"149","CENPS-CORT",0.496297741557681,0.00119227660330578
"150","CENPS",0.502448179181298,0.00374725529037135
"151","DFFA",0.403045389077441,2.06852363350866e-06
"152","PEX14",0.241315363914355,0.00744586748795961
"153","CASZ1",-0.16316735850553,0.111815661456382
"154","C1orf127",-0.672380715948588,0.0111622658267915
"155","TARDBP",0.17406233025443,0.000179585310306537
"156","MASP2",0.357079512172807,0.000654965138230971
"157","SRM",0.50155265623219,7.86321823517329e-05
"158","EXOSC10",0.371180685847439,1.42762564785283e-07
"159","EXOSC10-AS1",0.182045662831739,0.101783477090192
"160","MTOR",0.118846806623338,0.0360404794754871
"161","MTOR-AS1",0.00688657507557173,0.95012957528115
"162","ANGPTL7",0.147529048891813,0.622237193532052
"163","UBIAD1",0.685170213460574,3.4975303029219e-11
"164","FBXO2",0.900384965580254,0.00190889052647748
"165","FBXO44",0.671288394864934,3.71859100924045e-07
"166","FBXO6",-0.571609037199192,0.00911710024530203
"167","MAD2L2",-0.165005781660968,0.120292165580647
"168","DRAXIN",0.328652211883571,0.0885266066311072
"169","AGTRAP",-0.57909129093473,4.25896932321064e-08
"170","C1orf167",-0.107382240759065,0.355038189161672
"171","MTHFR",-0.0627470594544974,0.558994727222122
"172","CLCN6",-0.157974723082529,0.23000438638267
"173","NPPA-AS1",-0.090912158391037,0.530498123772827
"174","NPPA",-0.442415470597521,0.0586750020533844
"175","KIAA2013",-0.295280951548941,0.000268482004927428
"176","PLOD1",-0.885938337523198,2.8107239999887e-12
"177","MFN2",-0.515114115120414,0.0014918788861269
"178","MIIP",-0.638701740806012,5.35879190261033e-08
"179","TNFRSF8",-0.491282545651216,0.000550442685325952
"180","TNFRSF1B",-0.21636191723255,0.0087244513994839
"181","LOC107984917",-0.0212670024048594,0.890857730911417
"182","VPS13D",0.148504068262441,0.00798209153613942
"183","LINC02766",1.02789951428936,3.04418152006082e-05
"184","DHRS3",0.60169077571035,0.004721597610163
"185","PRDM2",0.126277696365717,0.0358026563801974
"186","KAZN",-0.330137885002961,0.195764739890608
"187","TMEM51-AS1",-0.259863755509085,0.363643617651378
"188","TMEM51",-0.822313925604203,0.00284679857280034
"189","FHAD1",-0.0504918618907621,0.800588208116446
"190","EFHD2-AS1",-0.100188770207081,0.53667158632951
"191","EFHD2",-0.248855913126839,0.00538070944085592
"192","CTRC",-0.781698004441796,9.67434410366805e-05
"193","CELA2B",-0.627217545006851,3.75423050326402e-06
"194","CASP9",-0.392116974532006,6.97246663544043e-07
"195","DNAJC16",0.226045444185266,0.000184975619367956
"196","AGMAT",1.35352332989392,1.53176956311963e-09
"197","DDI2",0.0557700737863844,0.411532821390643
"198","RSC1A1",0.036142470331791,0.668274216991202
"199","PLEKHM2",-0.468984084489082,1.49430643391795e-09
"200","SLC25A34",-0.424746665782487,0.0059204971393996
"201","UQCRHL",-0.118591285692923,0.383045731416814
"202","SPEN-AS1",0.0574335664076276,0.384088836702589
"203","SPEN",0.124378818740463,0.0763648034992179
"204","ZBTB17",-0.00946642145222067,0.865955292595545
"205","EPHA2",-0.286560448139642,0.327726008824077
"206","ARHGEF19",0.650807578479817,1.20047324896402e-06
"207","ANO7L1",-0.171237846479189,0.48254006012418
"208","CPLANE2",0.455118356165054,0.00296176660084674
"209","FBXO42",-0.127388317395336,0.00134573062351002
"210","SZRD1",-0.132606237207877,0.0109867803534796
"211","SPATA21",-0.104238196358035,0.0402823406412685
"212","NECAP2",-0.152381659031223,0.032382839517925
"213","LINC01772",0.171143814723839,0.0794219354468089
"214","CROCCP3",0.374684862951412,0.000141240292689071
"215","NBPF1",0.608389605483868,2.66612849356535e-09
"216","LOC105376794",0.351931530725087,0.0356575327947507
"217","CROCCP2",0.408354329906707,0.000552105080122215
"218","MST1P2",1.18101446429906,3.18074144068738e-07
"219","LOC107985736",0.900313629355353,0.00017571018750775
"220","MST1L",1.30927806695304,6.12380441530624e-08
"221","LOC105376805",0.340787313304299,0.0353356282702691
"222","CROCC",0.626579112154083,2.35969857995024e-06
"223","ATP13A2",-0.0154065036017841,0.878288192356557
"224","SDHB",-0.190005298641836,0.00538293022392443
"225","PADI2",-0.683731896120661,6.59975245974624e-05
"226","PADI4",-1.33684964762211,1.54962078699234e-10
"227","PADI6",-0.0759922308645462,0.856570837093303
"228","RCC2",-0.00994792954378922,0.913467487056331
"229","ARHGEF10L",-0.340637622882373,0.0777876891413852
"230","ALDH4A1",-0.918023114559726,3.6786286454767e-10
"231","IFFO2",0.762619028132808,3.11860855518908e-10
"232","UBR4",-0.116220559365658,0.053710613475376
"233","EMC1-AS1",0.228837891874295,0.010403373315209
"234","EMC1",0.263921384003659,0.000624628741010641
"235","MRTO4",0.455133036563457,5.73416348748634e-05
"236","AKR7A3",0.482552175572164,0.0621560023773274
"237","LOC100506730",0.34390660184803,0.0229775773451124
"238","AKR7A2",0.235686304508888,0.031557555465392
"239","SLC66A1",-0.244689840211278,0.00284090054899952
"240","CAPZB",-0.290481908348138,3.55157487705876e-05
"241","MICOS10",0.101308457839512,0.360085312661883
"242","MICOS10-NBL1",0.102828632599279,0.236659336396534
"243","RPS14P3",0.37041667957427,0.0168098447013721
"244","NBL1",1.28408015129043,5.68946658546848e-06
"245","HTR6",1.62566970332057,1.37989665113232e-05
"246","TMCO4",0.23701821376991,0.0179651185732753
"247","OTUD3",0.700682777333769,1.69824414099974e-11
"248","UBXN10",-0.856921757349817,0.00410711775985747
"249","CAMK2N1",1.40278881472262,9.8494288777463e-06
"250","MUL1",-0.237696757293128,0.000128201240291218
"251","CDA",-0.654913235939255,0.000630140954401779
"252","PINK1",-0.344189632858195,0.0017276084238631
"253","PINK1-AS",-0.209146031811061,0.0106112809205572
"254","DDOST",0.00208621356125143,0.978919545916528
"255","LOC112268222",0.260215158900796,0.000118632939997639
"256","HP1BP3",0.226415320345564,0.000227220577393875
"257","EIF4G3",-0.627324724257332,9.10796612424278e-08
"258","LOC105376830",-0.760954822257589,0.00036295438398994
"259","LOC105376829",-0.430550241117576,0.0289749193109348
"260","ECE1",-0.225719371549308,0.0582851743898714
"261","ECE1-AS1",0.237792078663799,0.154171502446278
"262","NBPF3",0.29520736981007,0.268717776575048
"263","ALPL",-0.604288343522108,0.00573926555942146
"264","LINC02596",-0.105705367186922,0.592205994140014
"265","RAP1GAP",-0.10891484838325,0.555606739097105
"266","USP48",-0.180122527817322,0.0456050930319655
"267","LDLRAD2",-0.0632061583189262,0.772478268889749
"268","HSPG2",0.379197809737618,0.0874462561303681
"269","LINC01635",0.352457440307494,0.0631937135511058
"270","LINC00339",0.0830908553957145,0.417304385846635
"271","CDC42-AS1",0.0916780748341544,0.649037718679929
"272","CDC42",-0.271180588506381,0.000152594771637706
"273","WNT4",-0.383267961972968,0.0238941423194851
"274","ZBTB40",0.385009044107732,5.11028949245456e-05
"275","C1QA",-1.57736758133479,1.63948817125033e-05
"276","C1QC",-1.58583711191406,0.000415246561197145
"277","C1QB",-1.55309561698538,0.000446529634092808
"278","EPHB2",-1.06386468905116,9.08955954247377e-05
"279","KDM1A",0.337412858388511,2.55614880031562e-05
"280","LUZP1",0.110440511217583,0.213256133940038
"281","LINC01355",0.64533915425149,0.000231359154539871
"282","HNRNPR",0.374534170445346,1.25974092031991e-06
"283","ZNF436",0.0705999835583178,0.271283808149446
"284","ZNF436-AS1",0.522162632861213,0.000421645657195673
"285","TCEA3",1.81472310343846,9.47280722445981e-08
"286","ASAP3",0.569265352230856,0.00483535532193368
"287","E2F2",-0.992899926441268,3.85233800566116e-06
"288","ID3",1.17631293401843,3.82207373883758e-06
"289","MDS2",2.45962581479317,4.74713858599062e-13
"290","RPL11",0.576940029925399,2.35718450115869e-07
"291","ELOA",0.0874685036473643,0.249398903316735
"292","ELOA-AS1",0.119205946214675,0.0844919762480918
"293","PITHD1",0.18706235298049,0.000508720199466801
"294","LOC105376860",-0.23400002058222,0.000380261407807576
"295","LYPLA2",-0.245829019746657,0.00112871379608327
"296","GALE",-0.524537151201481,8.65321100142327e-08
"297","HMGCL",-0.31550391618383,2.00335394445078e-05
"298","FUCA1",-0.7246084805717,2.44806084501303e-07
"299","CNR2",0.369215191881726,0.074868192302033
"300","LOC107984929",0.290730912348404,0.28505759054804
"301","PNRC2",0.00209340501234877,0.973060126078287
"302","SRSF10",0.300729563393861,9.10750232384274e-07
"303","IFNLR1",0.634286391629541,0.00353462373615823
"304","STPG1",0.51973636941271,0.000153664426449247
"305","NIPAL3",0.785757661739934,2.2895075978643e-11
"306","RCAN3AS",0.995359349547779,2.99774876168449e-06
"307","RCAN3",1.44451966095647,1.16928276755618e-12
"308","NCMAP-DT",1.55317960686685,6.29052737146742e-14
"309","SRRM1",0.222518174185359,4.89434242192351e-07
"310","CLIC4",-0.179440581290842,0.0922855118284211
"311","LOC105376876",-0.332648840629387,0.243641042815996
"312","RUNX3",0.40460815090896,0.00689725900182787
"313","LOC107984932",0.0851183022784329,0.698866199496205
"314","RUNX3-AS1",0.666583333167787,0.000711634351036172
"315","SYF2",-0.0353128187057524,0.717639232100669
"316","RSRP1",-0.24926616681717,0.0213254547002438
"317","LOC105376882",-0.409479085579899,0.280808811697774
"318","RHD",-0.15509299555067,0.68085757666486
"319","TMEM50A",-0.305279196198555,0.000609062360531984
"320","RHCE",-0.282723985135756,0.000490995641983649
"321","MACO1",0.190123557594604,0.00598789124366729
"322","LDLRAP1",1.01762787033481,1.42269467908295e-08
"323","MAN1C1",1.04245922982625,7.73107023278014e-11
"324","SELENON",0.0982867235965863,0.38185529284367
"325","MTFR1L",-0.150991409926823,0.0312998361679973
"326","LOC646471",0.0861270249598974,0.405352010463844
"327","AUNIP",-0.142335558896576,0.0263757678709354
"328","PAQR7",-0.0610464338605592,0.683798400212658
"329","STMN1",0.0855946772933931,0.723257396276857
"330","MIR3917",0.286167696922333,0.447577581673783
"331","PAFAH2",0.49616364525054,2.69346214894151e-09
"332","PDIK1L",0.513602703879226,1.37415771093562e-06
"333","ZNF593",0.270626910170563,0.21840797175322
"334","CNKSR1",1.3815885141932,5.52355714578003e-09
"335","CEP85",0.0506198070878873,0.606868486910122
"336","SH3BGRL3",-0.457675693980319,0.000162196400215565
"337","UBXN11",-0.082316485960991,0.510159619465859
"338","CD52",0.470785718268009,0.00335722325145291
"339","CRYBG2",0.106073128651423,0.518327706997793
"340","ZNF683",1.65228994480098,7.40522546312663e-06
"341","DHDDS",-0.0169521633568813,0.774016101430026
"342","DHDDS-AS1",-0.282933779203199,0.0655589352694288
"343","HMGN2",-0.022181012961458,0.841167068690158
"344","RPS6KA1",-0.260085905590793,0.00210468971498672
"345","LOC101928728",-0.0964661593357824,0.616042095596604
"346","ARID1A",-0.0783397529213902,0.148393380583346
"347","PIGV",-0.205003747686146,0.0277850420968412
"348","ZDHHC18",-0.0232211549515084,0.866155467537106
"349","SFN",0.26688937054844,0.371906538840436
"350","GPN2",0.1814911485897,4.65708572939607e-05
"351","GPATCH3",-0.126862261856686,0.0481989406299925
"352","NUDC",0.167037760288788,0.0141070918572358
"353","KDF1",1.55327715912075,1.32463143883004e-10
"354","TRNP1",-0.831211996971502,0.00175296153831552
"355","LOC101928391",-1.6102799696752,0.00291073355598984
"356","SLC9A1",-0.558435449639639,3.67081040699524e-07
"357","WDTC1",-0.36544810388761,4.33292209987399e-05
"358","TMEM222",0.00800851717972548,0.916302986457738
"359","ACTG1P20",0.234771517505193,0.161592955563885
"360","SYTL1",0.016033419364002,0.878028948622797
"361","MAP3K6",-0.212419443003985,0.188206064199196
"362","GPR3",0.286107338477132,0.380933500675737
"363","WASF2",-0.175441659188618,0.0118037232115268
"364","LOC105376892",1.32381740747755,3.23296963188843e-07
"365","AHDC1",0.320597248754302,0.00719416201241306
"366","FGR",-0.436944870975053,1.65706484733345e-06
"367","IFI6",-1.01187625433823,0.0128972871434237
"368","FAM76A",0.19727269692735,0.000970937580641863
"369","STX12",-0.349387412869584,1.52068355115822e-06
"370","PPP1R8",0.145553415328252,0.00127085320937122
"371","THEMIS2",-0.369860131090143,2.12830165071665e-06
"372","RPA2",0.03862024228183,0.56890575760491
"373","SMPDL3B",0.392661219283282,0.0408376012239052
"374","XKR8",0.017514116621167,0.8953215413716
"375","EYA3",-0.032104895406642,0.724469578242999
"376","PTAFR",-0.0732682087228999,0.503764012616615
"377","DNAJC8",0.0958646237361675,0.126545556560006
"378","ATP5IF1",-0.14684740169605,0.101340596312616
"379","SESN2",-0.810393562478071,5.4056227972169e-11
"380","MED18",-0.249421867744232,0.00368405266585667
"381","PHACTR4",0.126944311412111,0.0947654848420686
"382","RCC1",0.329433846274083,8.72382865026063e-06
"383","SNHG3",0.498045035381355,1.46566342883074e-07
"384","SNORA73B",0.372861103822504,0.0742731114161738
"385","TRNAU1AP",-0.090661029571974,0.179497852501292
"386","SNHG12",0.705371361278085,6.65662811302031e-12
"387","SNORA61",0.672154953010742,5.31982907017724e-06
"388","SNORA44",0.598211940127794,1.16176893043528e-05
"389","SNORA16A",0.703994356828733,6.81316350169954e-06
"390","RAB42",0.043727544369685,0.781174618924382
"391","TAF12",-0.134213837945712,0.0932766462196992
"392","TAF12-DT",0.323720874170569,0.090411988804201
"393","GMEB1",0.0772745816859945,0.0800656462917592
"394","YTHDF2",-0.0017675823851204,0.969392203530839
"395","OPRD1",-0.953010512393343,3.92187604784743e-05
"396","EPB41",0.338496756585991,0.000360656239085026
"397","TMEM200B",0.369239986995483,0.000168591507176812
"398","SRSF4",-0.0742704615170873,0.163993263314943
"399","MECR",0.406958111066042,0.002271907833367
"400","PTPRU",-0.310209042539852,0.379005454756408
"401","MATN1",0.86219417986815,0.000259737670515773
"402","MATN1-AS1",0.936281841055113,2.06687901658521e-09
"403","LAPTM5",-0.298773151867857,0.000273843246247013
"404","MIR4420",0.0686148238649817,0.773474259125793
"405","LOC105378620",-0.230175334818818,0.224611385207066
"406","SDC3",-0.586011779879503,0.0674350187507194
"407","PUM1",-0.0925341513676017,0.0304303944886218
"408","SNORD103B",-0.0502378239687815,0.790595640721331
"409","SNRNP40",0.295989112025899,8.31400354979478e-06
"410","ZCCHC17",-0.138263678654208,0.0773221514317184
"411","FABP3",0.407178388120065,0.00670982038338666
"412","SERINC2",-0.606303982155093,0.00826361618280066
"413","HCRTR1",-0.229658179124833,0.0025566672776172
"414","PEF1",-0.292106437342967,2.64611763543025e-05
"415","PEF1-AS1",-0.392041560250777,0.251070528948999
"416","ADGRB2",0.847853949314031,0.000851020788424588
"417","SPOCD1",-1.39004497334731,1.24367019983109e-06
"418","PTP4A2",-0.0979500347053341,0.0706351006514747
"419","KHDRBS1",0.194000142280918,0.00174003666120939
"420","TMEM39B",-0.0569517146628805,0.516128862144773
"421","KPNA6",-0.0809846807424489,0.107638533303845
"422","TXLNA",0.205694102220813,0.00139033947801147
"423","CCDC28B",0.135895427324685,0.148958292525876
"424","TMEM234",-0.230244745306969,0.00186094788323761
"425","IQCC",-0.154110579797349,0.194502527587732
"426","DCDC2B",-0.201764202074678,0.07351099971296
"427","EIF3I",0.136107877913439,0.0831220399722684
"428","MTMR9LP",0.467886929116177,0.0620753559322341
"429","LCK",1.30765036822841,2.37859503266601e-06
"430","HDAC1",0.157702647507468,0.000215084512632447
"431","MARCKSL1",0.109183949247829,0.457771518915113
"432","TSSK3",0.0756971880202279,0.39394673996623
"433","BSDC1",-0.116245911744725,0.0140134207761975
"434","ZBTB8A",-0.648350515037856,0.000273872100136959
"435","ZBTB8OS",-0.089618998975614,0.111391514224603
"436","RBBP4",0.138586465887184,0.00828843857793216
"437","SYNC",0.182109816952354,0.00166151614417239
"438","KIAA1522",-0.632818257901822,0.00140825858008533
"439","YARS1",0.15438248646551,0.0266966723474636
"440","S100PBP",-0.0654372997668926,0.45173794326356
"441","FNDC5",-0.0457361105247945,0.82326834200151
"442","RNF19B",-0.152320905306164,0.217268373537149
"443","AK2",-0.170305419710128,0.00899730154384065
"444","AZIN2",0.727752283934173,2.89029516023223e-08
"445","LOC112268224",0.425232388017797,0.024503734771912
"446","TRIM62",0.293133595578544,0.000149263862152516
"447","ZNF362",0.213178289882974,0.0149743415349629
"448","A3GALT2",-0.576195663439902,0.00724695424478428
"449","PHC2",-0.266813066910414,0.0928524939749631
"450","MIR3605",-0.340777100434747,0.0417029527120833
"451","ZSCAN20",0.384010488673207,0.00136304976884638
"452","SMIM12",-0.15998923698558,0.00241201000596552
"453","DLGAP3",0.162439673641884,0.408681497715972
"454","GPR199P",0.798327475399224,1.06752380416108e-07
"455","TMEM35B",0.27947803934782,0.000351406146794157
"456","ZMYM6",0.0887018173850197,0.178602791806955
"457","ZMYM1",0.409100489095128,6.5835134426881e-08
"458","SFPQ",0.1519185951618,0.0184436038170679
"459","ZMYM4",-0.0188237781944384,0.822057011331395
"460","ZMYM4-AS1",0.0233046491123989,0.847248205914269
"461","KIAA0319L",-0.597672466890674,2.98691318671864e-07
"462","NCDN",-0.0577122859293837,0.590005935750177
"463","TFAP2E",0.262109228430683,0.0573943561483555
"464","TFAP2E-AS1",0.1979389119251,0.144893047811815
"465","PSMB2",-0.16045864494856,0.031792617388084
"466","C1orf216",0.264944714628328,0.0311395026693694
"467","CLSPN",-0.435361427900767,0.0640192568481613
"468","AGO4",-0.286707422740468,0.004545200790162
"469","AGO1",-0.137002799144733,0.0260590998506323
"470","AGO3",0.0243040348249625,0.755840268716884
"471","LOC105378647",-0.26442818881215,0.215419425562153
"472","ADPRS",-0.254941384648112,0.0124107928113224
"473","COL8A2",-0.555534265608839,0.00238475479964259
"474","TRAPPC3",-0.126587833626502,0.00509142931793415
"475","MAP7D1",-0.142671258667185,0.106413195796052
"476","THRAP3",-0.0430681197899373,0.452518788809055
"477","SH3D21",-0.0744419579653811,0.685307607357116
"478","EVA1B",-0.0860915237493032,0.691893127657035
"479","STK40",-0.123541034129496,0.230302689438337
"480","LSM10",-0.131147701396486,0.110394073880383
"481","OSCP1",-0.0811715304933347,0.586483534620538
"482","MRPS15",0.207783107413398,0.0140808467691006
"483","CSF3R",-0.305403366582479,0.0221316621801872
"484","ZC3H12A-DT",0.0355548471740886,0.794034019484623
"485","ZC3H12A",-0.208720503206748,0.0785874818336133
"486","MEAF6",0.218466867864532,8.23809816530178e-05
"487","MIR5581",0.182222834672778,0.50235307475731
"488","LOC105378649",0.111606702114038,0.261201766456721
"489","SNIP1",0.0867157731798151,0.247914654425835
"490","DNALI1",0.155794276856221,0.533725103339642
"491","GNL2",0.0680506238067755,0.381523107082235
"492","C1orf109",0.533017790291745,6.16309626171202e-07
"493","CDCA8",-0.357822636850122,0.0178514267354108
"494","MANEAL",0.819190581069605,4.25022869581893e-06
"495","YRDC",0.132754024092306,0.107206656650657
"496","C1orf122",-0.304322337778674,0.0511182227486305
"497","MTF1",-0.830399254403138,1.02412819123491e-11
"498","INPP5B",0.193927837782126,0.00622229140685004
"499","LOC105378651",-0.0561928142061314,0.693625509990859
"500","SF3A3",0.0725415213243756,0.272805367278061
"501","FHL3",-0.486745133590603,0.00467377128551217
"502","UTP11",0.0108201825228184,0.890687849578752
"503","RRAGC",-0.241190780295846,0.00197413758915786
"504","GJA9-MYCBP",-0.166292016485668,0.0228714863651371
"505","MYCBP",-0.169585438410056,0.0225718910374808
"506","RHBDL2",-0.333220798028663,0.128106871738947
"507","AKIRIN1",-0.0987546072291933,0.227337310585913
"508","NDUFS5",0.0341928309475824,0.682023735914349
"509","MACF1",-0.122559980187537,0.262593460258259
"510","KIAA0754",-0.599289639288259,0.000445562459294191
"511","BMP8A",0.418528261170348,0.0186200530187256
"512","PPIEL",0.344724894713544,0.0759222482020929
"513","PABPC4",0.470716475817085,4.83152290339437e-05
"514","PABPC4-AS1",0.433879734454237,0.000118620048850666
