Gene.symbol,logFC,P.Value
OIP5,0.101361625,0.177346279
,0.270484518,0.177359351
LOC407835,-0.079235741,0.177360623
FADS2,0.192645321,0.17736193
BTG1,0.146798839,0.177428206
BTBD16,0.113972161,0.177443361
,0.139790554,0.177448893
,0.105615223,0.177462853
NDUFAF3,-0.097006946,0.177471581
,0.15474892,0.177471675
FLJ35934,-0.103344875,0.177524768
MUC15,-0.41414033,0.177552528
IGF2BP1,-0.13065442,0.177603984
METTL16,-0.150970473,0.177612395
SOS2,-0.148803723,0.177644896
CFAP206,-0.079387679,0.177647199
,0.100203107,0.177699792
EEFSEC,-0.136100089,0.177715718
PRPH,-0.087746393,0.177729773
SKP1,-0.126785455,0.17777762
ZC3H12A,0.086002759,0.177782643
,0.094392973,0.177801329
DYNLL2,-0.126889071,0.177804787
ZNF157,0.125983143,0.177920002
FCHSD1,0.118436429,0.177923416
MMGT1,-0.154425795,0.1779525
,0.136698071,0.177972708
,-0.126638804,0.178028502
BZW1,-0.115002866,0.178039018
DUSP4,0.121541732,0.178093932
ELMO3,-0.107584857,0.17810227
MLST8,-0.084689259,0.178105771
ECD,-0.130556688,0.178107472
TUBB,0.094272411,0.178116628
TUBB,0.094272411,0.178116628
TUBB,0.094272411,0.178116628
TMEM215,-0.084670188,0.178146131
TMEM236,0.141445679,0.17815852
TMEM236,0.141445679,0.17815852
HIRA,-0.116888473,0.178158662
MAMSTR,-0.080622196,0.178238314
,-0.130953759,0.178285536
TXNRD2,-0.138342009,0.178303988
LRRC37A11P,-0.114432643,0.178310285
OR5H15///OR5H14///OR5H6///OR5H1,0.225565295,0.178348143
,0.087483964,0.178413038
,-0.11067683,0.178480645
CCDC144CP///CCDC144NL///CCDC144B///CCDC144A,0.316504018,0.178617415
ZMYND15,0.075116848,0.178627682
XRRA1,-0.195005562,0.178634871
TERF2,0.087576687,0.178645336
CAND2,-0.110243741,0.178724505
,0.153900929,0.178776854
PRKG1,-0.197230929,0.178787456
PAPOLB,0.078834402,0.178787511
CEP78,-0.152949545,0.178805373
,0.093980089,0.17883501
,0.08736508,0.178847366
SUZ12,0.110414652,0.178851757
POC1B-GALNT4///GALNT4,-0.139022545,0.17889214
MRPS36,-0.194433125,0.178895286
SNRNP35,0.103562455,0.178898816
P2RX3,-0.093947491,0.178933896
CNIH1,-0.097889563,0.178935217
PRODH2,-0.515773491,0.178967667
ANKS1A,-0.085859938,0.178989241
OLA1,-0.102848277,0.179015536
NLRP12,0.084495759,0.179016243
CD300LG,-0.119322607,0.179086646
VN1R5,0.096686946,0.179119758
,0.084708357,0.17914181
,0.235448491,0.179166144
TUSC5,-0.103137768,0.179173309
DAO,-0.660914071,0.179222701
SWI5,-0.102832732,0.17925503
OR1S2,0.202393036,0.179262977
DEDD2,-0.125919714,0.179273276
TOP2B,-0.185164384,0.179304222
DGKG,0.150568625,0.179337705
,0.117440804,0.179356972
TRIM17,-0.093473036,0.179413291
ZMYM2,-0.106868375,0.179440983
LINC00680-GUSBP4///LOC100133050///GUSBP9///GUSBP1///GUSBP3///GUSBP2///SMA5///SMA4///GUSBP3///SMA5///SMA4,0.133618393,0.179558544
,-0.103786536,0.179563533
TMEM106C,-0.191512518,0.179613409
BSDC1,-0.124386438,0.179614278
GGT5,0.214595902,0.179628866
,-0.179057902,0.179663165
,0.094490893,0.179704117
ATMIN,-0.087600955,0.179731965
GOLGB1,-0.105138027,0.179804822
OR6C4,0.123776313,0.179810255
,0.135113339,0.179820993
APLNR,-0.243999491,0.179826679
UGT2B28,-0.094225464,0.179879382
SMOC1,0.160851071,0.17988507
ABHD17C,-0.092941393,0.179911354
LOC441268,-0.100138598,0.179978514
BAIAP2-AS1,-0.08397292,0.179998859
SNORD116-6///SNORD116-2,0.164144598,0.180065899
,-0.160554589,0.180071622
ARHGAP22,0.091345429,0.180117854
ANAPC1P1///ANAPC1,-0.11197358,0.180137891
GFRA3,-0.139642607,0.180306714
,-0.205318661,0.180362864
MTHFD1,-0.197031357,0.18038271
CLCA2,0.10760733,0.180415213
TMPRSS9///TMPRSS9,0.086218625,0.180488466
LOC643406,-0.096508089,0.180514102
TP53RK,-0.150878482,0.180520963
WDR6,-0.086409527,0.180550057
,0.13941792,0.180571099
,0.146003804,0.180624823
ZNF286B///ZNF286A,-0.137136687,0.180626829
,0.102733357,0.180698856
,-0.1273875,0.180716102
,0.162185527,0.180764539
CYB5RL,0.084628348,0.180794425
TMEM79,-0.08439758,0.180834345
FUS,0.110703527,0.180873083
LOC647115,-0.102616411,0.180956934
,-0.131937339,0.18095911
ZXDB,-0.101303125,0.180977817
MXRA7,-0.16213592,0.180980489
,0.1322465,0.180995156
ABHD4,-0.13550442,0.181025132
CCDC183,-0.073978625,0.181053618
LRRFIP1,0.223978866,0.18109149
DERL3,0.265890696,0.181097439
OR6C65,0.109556473,0.181101425
GSN-AS1,-0.101308705,0.181141934
FER1L6,-0.371586973,0.181148218
ILF2,-0.084890625,0.181149932
,0.147231571,0.18115847
UQCRH,-0.128867804,0.181164818
FAM19A2,0.128082661,0.181172256
KLK2,-0.13223833,0.181173134
PNPLA8,-0.179918545,0.181218934
LINC00313,0.099311911,0.181243766
UGT3A1,-0.275022759,0.181364545
LRRN4CL,-0.192116232,0.181372279
MAPK12,-0.130516009,0.181431247
ATCAY,-0.107576982,0.181453019
,0.154716089,0.181460596
TCP11X2///NXF2B///NXF2///NXF5///NXF2B///NXF2,0.139790741,0.181586536
FAM86JP///FAM86HP///FAM86DP///FAM86B2///FAM86FP///FAM86C2P///FAM86B3P///EEF2KMT///FAM86B1///FAM86C1,-0.085401268,0.181593219
BHMT,-0.456660018,0.181628108
,0.061079429,0.18164416
FAM231B///FAM231A,0.244510027,0.181682997
NANOS1,-0.134207598,0.181730337
TRPA1,0.124006152,0.181745046
NUDT16,-0.140492437,0.18175011
GAS6-AS1///GAS6-AS1,-0.136731732,0.181758317
,-0.134163348,0.181784146
ADAD2,-0.087588277,0.181794561
IQSEC3,-0.110670839,0.181805816
,0.125215857,0.181849649
SNORD81,0.213958554,0.181889608
BAGE,0.151790455,0.181892123
DNAI1,0.076092304,0.181923284
DDX39A,0.093429205,0.181948715
TPGS2,-0.102422679,0.181985386
RGS9,-0.226309554,0.182005204
,0.226655991,0.182022143
RPS6KC1,0.09910642,0.182024256
TMEM186,-0.121554759,0.182024628
CYSLTR1,0.347651482,0.182061842
,-0.135030643,0.182076574
,0.101469143,0.182092509
NME1-NME2///NME1,-0.118402455,0.182112617
PICK1,-0.082784482,0.182113353
TSPYL6,-0.110959018,0.182129589
SERF1B///SERF1A,-0.141008232,0.182187218
SERF1B///SERF1A,-0.141008232,0.182187218
SERF1B///SERF1A,-0.141008232,0.182187218
,0.12772008,0.182231299
,0.196292866,0.182274518
,0.196292866,0.182274518
,-0.074334,0.182318872
IL17D,-0.102398223,0.182323424
NPAS3,0.076162884,0.182327566
,0.156343554,0.18236564
DNAH8,0.120512795,0.182394398
TMEM54,-0.148794946,0.182445949
,0.162239545,0.182493811
,0.119926473,0.182509483
CDK11B,0.119926473,0.182509483
MIR10A,-0.146554902,0.182527126
PKM,0.161764286,0.182542907
TBC1D3I///TBC1D3E///LOC101060389///TBC1D3L///TBC1D3K///TBC1D3G///TBC1D3H///TBC1D3///TBC1D3P2///TBC1D3C///TBC1D3B///TBC1D3F,0.138637214,0.182565266
CYP4B1,-0.117253429,0.182578342
ANKAR,0.115668366,0.182601656
GLRB,-0.135755232,0.182608603
TEKT2,0.08821642,0.182678286
MYNN,-0.123277714,0.182683239
COCH,-0.163431527,0.182686724
CSGALNACT2,0.159289,0.182732642
LINC00687,0.164571938,0.182775681
,0.098066545,0.182778795
,0.107622554,0.182782097
,-0.121632045,0.182784516
,0.063437652,0.182803974
,0.218523071,0.182929695
,-0.111678705,0.182937626
NPHS1,-0.216358964,0.182965111
,-0.122343357,0.182993859
BCAS4,-0.112126179,0.183026148
,0.157218295,0.18306514
,0.103589455,0.18315958
ZNF518B,0.125158911,0.183161972
SLC12A4,0.109519089,0.183169326
C12orf54,0.106448759,0.183195568
FIBIN,-0.249389589,0.183283504
RGPD2///RGPD6///RGPD8///RGPD3///RGPD1///RGPD4///RGPD5///RANBP2,-0.125308402,0.18330272
PDZD2,-0.176929232,0.183325771
,0.15124442,0.183357516
CPB1,0.137546009,0.183382301
PIAS4,-0.089254571,0.183411254
,0.151270063,0.183473792
NFE2L1,-0.130020991,0.183484462
ACY1,-0.405138188,0.183489891
BIRC8,-0.090529634,0.183528707
POLR3B,-0.147880902,0.183533944
,0.268874946,0.183589588
TRIM51,0.209646795,0.183595324
TRIM51,0.209646795,0.183595324
TMEM176B,-0.11265067,0.183603756
RCAN3,0.173721223,0.183648526
,0.106240259,0.183649269
PPIP5K2,-0.160473411,0.183659589
TRMT44,-0.125346946,0.183677838
ZNF202,-0.058921768,0.183684899
DCDC5,-0.088341964,0.183742139
LOC100506472///TAB1,-0.063788518,0.183747779
TMEM127,-0.106760098,0.183758845
NT5M,-0.086924732,0.183762828
SPDYE16///SPDYE2B///SPDYE6///SPDYE8P///SPDYE2///SPDYE3///SPDYE7P///SPDYE1,0.197411902,0.183803668
,0.212627054,0.183829833
NMT2,0.126231687,0.183835332
TCEA1,-0.10335875,0.183855637
PGPEP1,-0.224072812,0.183859312
RPSAP58,-0.163670973,0.183880612
PHKB,-0.112197,0.18388558
KCTD15,0.086902696,0.183908958
CD9,0.191131518,0.183916599
MEX3C,0.091640491,0.18391814
CA12,-0.165829375,0.183951483
,0.070657857,0.184066968
,-0.116115554,0.184067411
HMGN2P46,0.113663518,0.184107397
CFAP45,-0.105778509,0.184118013
,0.101004688,0.184143839
,0.077616652,0.184159837
,0.08619867,0.184190734
INTS6L,0.154466152,0.184204289
RAD17,-0.162124438,0.184234749
,0.120781393,0.184265775
ATAT1,-0.105285527,0.184268777
SLC22A18,-0.26257983,0.184280513
ZNF587B///ZNF814,-0.21887833,0.184302465
LSR,-0.088770259,0.184315902
,0.135426295,0.184347648
SAR1B,-0.155608929,0.184392034
KMT5A,0.1004365,0.184450913
,0.145030625,0.184560546
,0.142354134,0.184563069
,0.070449259,0.184584586
,0.138046036,0.184697308
OR2W1,0.139235036,0.184728195
OR2W1,0.139235036,0.184728195
OR2W1,0.139235036,0.184728195
THAP6,-0.104933679,0.184730418
,-0.172671866,0.184770983
,0.140748045,0.184814292
SMC4,0.186688946,0.184855042
,0.113078277,0.184855551
,0.110158304,0.184860889
,0.212305,0.184889048
DNAH17,0.155919375,0.184939145
SNORA15,0.188555884,0.184942532
SNORA15,0.188555884,0.184942532
ZXDC,-0.106248643,0.18501723
FBL,0.118795009,0.185027476
,0.168899857,0.185070653
,0.109720955,0.185117648
GP9,-0.119422875,0.185152756
GIF,0.135158661,0.185186771
KRTAP26-1,0.14690517,0.185187132
METTL21B,-0.168554214,0.185209797
SCN7A,-0.219721107,0.185221921
PSG4,-0.220779277,0.185233775
UFSP1,-0.108820295,0.185241666
CNR1,0.105135402,0.18526715
PI4KAP1///PI4KAP2///HIC2///PI4KA,-0.079922018,0.185310965
,-0.089535045,0.18531685
,0.081569536,0.185319126
MAP4,0.052458571,0.185357251
PYDC1,-0.07589142,0.185371747
,-0.085434536,0.185386066
,0.112125714,0.185411858
MAK,0.081340964,0.185413489
R3HDM2,-0.092034795,0.185497473
LYPD2,-0.096431054,0.185499989
PRM1,-0.151044616,0.185505297
LAMTOR5,-0.229417179,0.18555949
CISD2,-0.124975259,0.185568904
GOLGA2P3Y///GOLGA2P2Y,-0.109555232,0.185590604
GOLGA2P3Y///GOLGA2P2Y,-0.109555232,0.185590604
OR7E91P,0.207686455,0.185640536
OR2AP1,0.1438555,0.185715796
APBA3,-0.088016679,0.185718165
MTMR10,-0.115668518,0.185733281
,0.14762833,0.185739706
CDSN,-0.142554438,0.185769184
GPR155,-0.245322098,0.18577227
ASS1,-0.328637679,0.185794411
GAGE10///GAGE12D///GAGE8///GAGE12F///GAGE2A///GAGE12H///GAGE12E///GAGE12B///GAGE12C///GAGE2D///GAGE12J///GAGE12G///GAGE13///GAGE2B///GAGE2E///GAGE12I///GAGE7///GAGE6///GAGE5///GAGE4///GAGE3///GAGE2C///GAGE1,0.25423258,0.185837431
GAGE10///GAGE12D///GAGE8///GAGE12F///GAGE2A///GAGE12H///GAGE12E///GAGE12B///GAGE12C///GAGE2D///GAGE12J///GAGE12G///GAGE13///GAGE2B///GAGE2E///GAGE12I///GAGE7///GAGE6///GAGE5///GAGE4///GAGE3///GAGE2C///GAGE1,0.25423258,0.185837431
,0.167311089,0.185867164
ACSS1,-0.163132259,0.185901741
LCN12,0.10120892,0.185912877
,0.22088058,0.185945743
PRSS3P2///PRSS2///PRSS3P2///PRSS2,0.228560643,0.186015868
CASC4,-0.091961661,0.186081983
,0.093910179,0.186150406
,0.120378723,0.186173616
,0.065836884,0.18621579
FAM81B,0.172217438,0.186253231
CYP4F12,-0.197906482,0.186255509
POTEB3///LOC102723502///POTEB///LOC100288966///POTEB2///POTEF///POTEJ///POTEM///POTEE///POTEG///POTEC///POTED///POTEH,0.24886642,0.186271097
SLC25A10,-0.312182214,0.186271859
MOGAT3,-0.185289134,0.186294276
KCNF1,-0.115123027,0.186303876
KCNJ5,0.192084384,0.186372182
FUT10,-0.089919884,0.186376263
,0.086750937,0.186493233
RGPD2///RGPD6///RGPD8///RGPD3///RGPD1///RGPD4///RGPD5///RANBP2,-0.122687661,0.186533306
,-0.213120946,0.186569777
PLEKHD1,-0.110734643,0.186573073
SPDYE16///SPDYE2B///SPDYE6///SPDYE8P///SPDYE2///SPDYE3///SPDYE7P///SPDYE1,0.201601054,0.18658958
,0.102127563,0.186590716
,0.102127563,0.186590716
,-0.129187759,0.186608288
SENP3-EIF4A1///EIF4A1,-0.111339786,0.186610199
,0.223733732,0.186618053
,0.223733732,0.186618053
,0.223733732,0.186618053
,0.067574009,0.1867131
CHAF1B,0.114824616,0.186746445
TTC12,-0.139092598,0.186751411
HIBCH,-0.258512366,0.186754569
,0.225460804,0.186755927
MTO1,-0.112698946,0.186771749
HBP1,-0.185233161,0.186771921
FABP2,-0.179284232,0.186806811
,0.540389786,0.186867921
PCSK7,0.10421283,0.186926238
,0.199852768,0.186940335
MBD3L3///MBD3L4///MBD3L5///MBD3L2,0.185928571,0.186957925
MBD3L3///MBD3L4///MBD3L5///MBD3L2,0.185928571,0.186957925
,-0.111577607,0.186963305
,0.168058893,0.187010208
,0.998628723,0.187026337
ETV7,0.110256509,0.187116082
SLC2A7,-0.088470152,0.187143025
,0.256281589,0.187144871
MTMR4,-0.145503134,0.187145955
COLEC11,-0.160293134,0.187204054
TSPAN8,-0.309638045,0.187206608
AMPD1,0.632845259,0.187209332
PIFO,-0.131219554,0.187248257
GUK1,0.11837583,0.187287418
,0.091668777,0.187294807
ATXN7L1,-0.097883955,0.187319747
TAS2R39,0.162216393,0.187340579
CECR5-AS1,-0.096423214,0.187368271
,0.056537741,0.187437252
SLC25A45,-0.190226357,0.187468362
,0.069871196,0.18750058
NR4A3,0.114285411,0.187506123
ZNRF3-AS1,-0.092448946,0.187530589
TTC3,-0.123145554,0.187572711
FAT2,0.17456333,0.187616339
,0.251958205,0.187655391
H3F3AP4///H3F3A,0.096056696,0.187660459
,0.10137175,0.187689391
YWHAG,-0.094049732,0.187721156
,0.265297071,0.187723359
PCNP,-0.104908571,0.187749548
UBR7,-0.199294375,0.187767294
AGAP5///AGAP9///AGAP12P///AGAP6///AGAP11///AGAP4,-0.105011268,0.187795191
,-0.096920446,0.18782481
ING5///ING5,0.092487187,0.187829393
,0.072303098,0.187838114
ERVMER61-1,0.205066071,0.187841271
CMPK1,-0.134013911,0.187852264
,0.125325464,0.187858268
TBX22,0.125181625,0.187880653
TMEM214,-0.073143795,0.187886047
RMI2,-0.063822911,0.187927072
FCGBP,0.260638687,0.187929197
,-0.111433286,0.187933478
XIAP,-0.135845866,0.187934753
EPOR,-0.103344759,0.187952337
ESYT1,0.120491223,0.18798052
MRPL49,-0.186042116,0.187994394
PLP2,0.200359911,0.188086701
EPS8L2,-0.109598027,0.18813138
ST3GAL6,-0.159678554,0.188158853
AVPR1A,-0.252655902,0.188204094
APOLD1///DDX47,-0.098616295,0.188212997
APPBP2,-0.148623759,0.188234738
TMEM262,-0.101910429,0.188249412
GLTSCR2,0.125276866,0.188275677
PHLDA2,-0.112361268,0.188344332
,0.182708545,0.188344833
PPP3CC,0.12105458,0.188345366
CPS1-IT1,0.09754775,0.188382166
UAP1L1,-0.119651813,0.188423918
SSX2IP,-0.168778509,0.188482575
NPFFR2,0.09825008,0.188483536
SLC22A8,-0.622990598,0.188489997
RHCE,0.091147848,0.188489999
,-0.125311616,0.188500168
PCDHA10,-0.171606464,0.188515448
KIAA1549L,0.115425598,0.188520096
OCM///OCM2,0.110380955,0.188553163
,-0.150831536,0.188566412
AGPAT5,-0.150649214,0.188570746
MYBPC3,-0.09906475,0.188620839
FAM129B,0.134122696,0.188629068
HNRNPA1L2,-0.136737071,0.188646908
KLHL7,-0.172003991,0.18874152
PROS1,-0.220158321,0.188754453
ABHD17A,0.109107134,0.188842592
ABHD17A,0.109107134,0.188842592
SNX29P1///SNX29P2///SNX29,-0.139990295,0.188896758
PTGER3,-0.231214348,0.188899243
METTL2B,-0.107684241,0.188901841
,0.465423563,0.188947374
PCGF1,-0.111326295,0.18895119
LOC441239,-0.101311188,0.188993177
KDM4C,0.133928705,0.189046279
WSB2,-0.116435768,0.189047181
SERPINF1///SERPINF1,-0.451283893,0.189054802
,-0.151818063,0.189072005
,-0.324714759,0.189079331
,0.099602071,0.18908716
ENPP6,-0.504768911,0.189087964
MCAT,-0.179991982,0.189094202
,0.125928268,0.189205175
EQTN,0.115187696,0.189208671
GNA11,-0.120125768,0.189226206
MIRLET7G,0.151898777,0.189265382
ACTR3BP2///ACTR3BP5,0.310703,0.189289016
,0.161859196,0.1892991
RNF157,-0.239757446,0.18937111
IL17RB,-0.292373375,0.189392245
,0.199540625,0.189416988
DEFB135,0.090263687,0.189432124
TMEM139,-0.202865616,0.189450394
ARHGEF15,0.08576667,0.189464538
FAM122A///FAM122A,-0.102215241,0.189500906
TMEM9,-0.112209161,0.18952752
,0.167924661,0.189539833
OGFRP1,-0.080453098,0.189544245
PITHD1,-0.168530786,0.189573714
C12orf29,-0.185412562,0.189579199
GEMIN8,-0.135579902,0.189598058
CD300LB,0.144622589,0.189602835
ARCN1,-0.099679964,0.189618243
,-0.394635723,0.189624686
,0.102908143,0.189626248
CCND2,0.286634286,0.189633466
,-0.216501393,0.189639753
RPH3A,0.108839857,0.18967243
TPSB2///TPSD1///TPSAB1,0.273393714,0.189702526
ZNF718,-0.206275929,0.18974672
ZNF718,-0.206275929,0.18974672
,0.124202223,0.189775199
UBE2R2,-0.092408607,0.189791668
OR52B3P,0.199728661,0.189807765
C19orf12,-0.124245446,0.18986007
LRRIQ4,0.129870125,0.189899491
TRIM33,-0.106060518,0.189936048
,-0.121060929,0.189974548
FAM222A,-0.099480027,0.190134928
,0.225097946,0.190203414
IKBKG,0.107761545,0.190255572
MECOM,-0.187517491,0.190268453
DNAAF1,-0.078415455,0.190306926
TUG1,-0.123026786,0.190383314
HPS1,-0.084964955,0.190397119
C2orf73,-0.124621045,0.190432166
F7,-0.097524634,0.190441479
SMIM19,-0.124136429,0.190445283
LEO1,0.100631429,0.190473747
MRGPRF,-0.157617705,0.190477584
RPL10,0.274912732,0.19054198
GRK6,0.109411205,0.190640395
,-0.138577946,0.190658515
TMEM259,-0.091103518,0.190683582
C15orf52,-0.09367158,0.190693934
LOC102724652///CRYAA,-0.335139,0.190698063
,0.107039598,0.190702863
,-0.107425411,0.190720106
,0.148921821,0.190740971
,0.066977839,0.190769474
KIF13B,-0.133047795,0.19084449
,0.077096062,0.190849563
ADGRB3,0.16640783,0.190934455
RNF144A,-0.187279116,0.190941507
MIR100,0.083580411,0.190947799
SERPINA5,-0.30557058,0.190988356
POLR3A,-0.096181893,0.191047011
,-0.098714839,0.191077343
HGS,-0.070659795,0.191097033
OR6V1,0.233232607,0.191107825
MYZAP///GCOM1,0.229230964,0.191130672
,0.089787036,0.191142356
ZNF683,0.11661183,0.191146564
AP1M2,-0.178721268,0.191171586
,0.081538107,0.191176846
TJP1,-0.118626509,0.191188892
KRTAP4-7///KRTAP4-9///KRTAP4-8///KRTAP4-11///KRTAP4-2///KRTAP4-5///KRTAP4-4///KRTAP4-12///KRTAP4-6///KRTAP4-7,0.224082902,0.191206272
LMO7DN,0.198488125,0.191254254
C1orf210,-0.171703446,0.191269858
HCG27,-0.128838286,0.1913265
,-0.071441161,0.191331415
SNX29P1///SNX29P2///SNX29,-0.131091875,0.191339686
,0.134376018,0.191368179
RGPD2///RGPD6///RGPD8///RGPD3///RGPD1///RGPD4///RGPD5///RANBP2,-0.1183545,0.191379001
SLC9C1,0.111650027,0.191445657
ZNF485,0.109339143,0.191455122
CYP4X1,-0.135879438,0.191455272
STAU2,-0.102364223,0.191476774
,0.176132545,0.191518747
HACE1,-0.120694634,0.191520658
KSR2,0.133430643,0.191563772
,0.116032018,0.191588393
C9orf72,0.168329205,0.191597805
ZC2HC1A,-0.180041804,0.191628299
AP3B1,-0.124974455,0.191630446
,0.151171161,0.191679575
MSTO2P///MSTO1,-0.08257517,0.191705948
UHRF2,0.114765071,0.191740811
ATF5,0.083865241,0.191761996
TSPAN4,0.104795411,0.191772715
HSCB,0.066916375,0.191792209
MIR519A2///MIR519A1,0.096355393,0.191801796
ST8SIA1,0.22766825,0.191819555
MT2A,-0.135963393,0.19182121
TAAR8,0.112037232,0.19197986
PRMT8,0.073036321,0.1919831
RFTN1,0.096702286,0.191984823
,-0.087041857,0.191988158
,-0.087041857,0.191988158
UBE4A,-0.106057804,0.192009
,0.134524205,0.192072206
,0.098796759,0.192096992
CCDC169-SOHLH2///CCDC169,-0.106428348,0.192165941
ZNF808,0.09151433,0.192193863
DYM,-0.105101795,0.192196258
RREB1,-0.10216408,0.192224028
ADGRF4,0.113744786,0.192246562
VMAC,-0.097808357,0.192249144
DUSP1,0.176870089,0.192292242
TMEM27,-0.257979687,0.192394632
,-0.147036277,0.192479335
SLC2A1,0.230782777,0.192524983
,0.212763857,0.192546053
GPR62,-0.073796107,0.192552121
ZNF300,-0.162618946,0.192554406
,-0.125746964,0.192582127
CDRT1///FBXW10,0.132314125,0.192589147
,0.172018866,0.192590118
SRSF3,-0.116802795,0.192606766
SLC39A5,-0.467302107,0.192687223
IQSEC1,0.096531152,0.192719124
RDH16,0.118379955,0.192739232
GPT2,-0.28295925,0.192760699
WNK2,-0.094382554,0.192818571
MARS,0.097947027,0.192861314
,-0.077230054,0.19290767
,-0.367307804,0.192934548
C5orf42,-0.131397598,0.192949842
,0.154142357,0.192950877
LOC101927830///TMLHE-AS1,0.202720741,0.192965804
LOC101927830///TMLHE-AS1,0.202720741,0.192965804
CR1,0.252841437,0.192997026
,0.087644893,0.193019378
,-0.111867223,0.193087078
OR2M2,0.163527946,0.193098599
MFSD14B///MFSD14C,0.082247857,0.193107566
TUBAL3,-0.315765304,0.193110602
PTGDS,-0.21134167,0.193129587
,0.22076692,0.193179459
C1orf68,-0.085208848,0.19320304
MIR320A,0.107981,0.193220844
WDR54,0.118793696,0.193226399
,0.11111283,0.193268688
HGD,-0.248543545,0.193309583
HGD,-0.248543545,0.193309583
ANGPTL4,-0.197501018,0.193328567
GFM1,-0.168276723,0.193404316
,0.092139839,0.193527747
,0.065280571,0.193528874
,0.11899458,0.193592771
,0.142180723,0.193609671
,0.36222258,0.193622324
RPS3,0.088601518,0.193629893
PRPF4,-0.140831491,0.193630177
,-0.153604545,0.193650991
PORCN,-0.134553446,0.193662326
CTNNB1,-0.101318393,0.193786601
,0.102591741,0.193841018
ZNF320///RPS27///RGS4///RPS27,0.127377857,0.193854653
,0.170834018,0.193888454
C16orf91,-0.07054967,0.19394311
SLC1A2,0.142425107,0.193961063
PSORS1C1,0.117017795,0.193962046
CIAO1,-0.120859304,0.193968831
APLP2,-0.077632946,0.193992011
FAM69C,-0.119846438,0.194019329
PLA2G4A,0.25734942,0.194026205
DLD,-0.171941571,0.194050038
WSCD1,-0.135634857,0.194072169
,-0.092965848,0.194193317
,-0.242230473,0.194242638
VCX3B///VCY1B///VCX3A///VCX2///VCX///VCY,-0.087651732,0.194266863
,-0.098096259,0.194287833
CARMN///MIR143,-0.213661429,0.194353134
HIF1AN,-0.138480795,0.194366465
RBFA,-0.082758786,0.194378556
PPIF,-0.150639563,0.194405224
AKAP11,-0.116797348,0.194409833
,0.199393723,0.194489127
,0.083020607,0.194569373
ANKRD11,-0.162474589,0.194634519
,0.090107875,0.194778723
PLA2R1,-0.231632661,0.194800215
ZNF606,-0.092476571,0.194928585
SLC46A3///SLC46A3,-0.173778045,0.194957375
,0.31619567,0.194970558
PSMD1,-0.108901705,0.195033484
SPIRE2,-0.075928946,0.195100641
,0.136528732,0.195130021
UGT2B17,0.133128018,0.195133521
SPON2,-0.222966134,0.195162325
,0.134063179,0.195190356
ABCA8,-0.355879429,0.195210601
CR2,-0.597708384,0.195305413
,0.228516357,0.195330458
ITPR1,-0.132062839,0.195335853
,0.139014009,0.195355044
B9D1,-0.079147232,0.195384657
CORIN,0.232675563,0.195387389
TSPAN5,0.13684917,0.195459003
,0.111868152,0.195459582
TTC36,-0.129423304,0.195470324
CCDC155,-0.100616152,0.195505116
ACSF2,-0.388315205,0.195530972
,0.129480214,0.195532477
AGAP5///AGAP9///AGAP12P///AGAP6///AGAP11///AGAP4,-0.104319518,0.195569978
GLRX3,-0.084780429,0.195668073
ABRA,0.181844848,0.195681796
,-0.102854813,0.195694452
LMF2,-0.124168982,0.195725816
,0.081341027,0.195749766
TPSB2///TPSD1///TPSAB1,0.254412571,0.195775892
SLITRK2,-0.095284616,0.195803573
ARRDC4,-0.134685286,0.195971991
GFI1,0.118275473,0.196029387
TECPR2,-0.070423866,0.196070637
,0.219371571,0.196081107
ASTN1,-0.095590643,0.196104277
SEC24A,-0.103632964,0.19613357
FZD4,-0.138878884,0.196167631
,0.125281616,0.196189703
,-0.244273107,0.196217949
B3GNTL1,-0.07813925,0.196236469
C3orf18,-0.07428517,0.196266763
PKP4,-0.137195152,0.196296753
OR4A16,0.12456725,0.196316599
LAS1L,-0.106333179,0.19633989
SALL2,-0.111008786,0.196357137
OR52K2,0.075853679,0.196447892
H2AFY,0.09127625,0.196464321
CTU1,-0.096221509,0.196466897
SPINK2,0.076437179,0.196496353
,-0.142398866,0.196519455
E4F1,-0.086004063,0.196529979
WBP1L,0.097755491,0.196539379
C19orf54,-0.086108357,0.196555897
SPDYE16///SPDYE2B///SPDYE6///SPDYE8P///SPDYE2///SPDYE3///SPDYE7P///SPDYE1,0.192883804,0.196590194
SPDYE16///SPDYE2B///SPDYE6///SPDYE8P///SPDYE2///SPDYE3///SPDYE7P///SPDYE1,0.192883804,0.196590194
GBX2,-0.093157813,0.196601325
C20orf196,0.113998223,0.196618181
RPA2,0.143199991,0.196645368
,0.078093946,0.196660896
ACYP1,0.118067616,0.19667421
SLC17A8,0.130248375,0.196761097
SLC19A2,-0.162547125,0.196782344
ZSCAN21,-0.121301821,0.196841694
XKR3,0.116182598,0.196894719
CASZ1,-0.183223446,0.196951528
FIS1,-0.105295464,0.196955981
DPH6,-0.13525717,0.196973975
NBPF25P///NBPF19///NBPF20///NBPF10///NBPF8///NBPF9///NBPF15///NBPF11///NBPF12///NBPF3///NBPF1///NBPF14,0.108800348,0.196994878
,-0.147056946,0.196994967
,0.114677545,0.197016721
MIR187,-0.079282732,0.197033211
DSCR4,0.158093696,0.197088998
MFSD5,-0.169365357,0.197095626
PTTG1IP,-0.100181518,0.197105365
,0.119283759,0.19712045
