"","Gene.symbol","logFC","P.Value"
"8077082","LMF2",0.285310055555554,5.54594882198509e-05
"8058914","AAMP",0.326560888888889,5.546247978614e-05
"8132617","ZMIZ2",0.189582972222222,5.58309553519269e-05
"8076137","SUN2",0.324177277777775,5.60748212579766e-05
"7920354","DENND4B",0.269762166666665,5.63434694582727e-05
"7952179","H2AFX",-0.213970611111105,5.64161165591746e-05
"7905631","INTS3",0.310485083333333,6.01379808233445e-05
"8039577","ZSCAN5A",-0.221389805555556,6.07180764314698e-05
"8173430","SNX12",0.203583333333335,6.11620277253922e-05
"7983021","PLA2G4B///JMJD7///JMJD7-PLA2G4B",0.352951805555558,6.11935717637933e-05
"7991989","RHOT2",0.182429111111114,6.11966696058358e-05
"7909708","CENPF",-0.32170088888889,6.14272584864164e-05
"8080001","HEMK1",0.371631972222222,6.15007344577413e-05
"7948606","TMEM258",0.554683027777775,6.39638617461328e-05
"7948741","B3GAT3",0.315417833333333,6.56600970999943e-05
"8127484","B3GAT2",-0.232113999999999,6.74160284298495e-05
"7905185","RPRD2",0.341290111111109,6.75151928772759e-05
"8038117","DBP",0.244807000000002,6.77473591518169e-05
"8124440","HIST1H3G",-0.426985138888891,6.99848427644045e-05
"8000738","KCTD13",0.180148833333334,7.11683152237482e-05
"8062964","SYS1-DBNDD2///SYS1",0.246600472222221,7.13235384640335e-05
"7919642","HIST2H2AB///HIST2H2AB",-0.512229972222222,7.14696956624545e-05
"8158298","GLE1",0.239802916666667,7.17325534913356e-05
"8025458","ZNF317",0.262045722222222,7.34739040246009e-05
"7944435","HINFP",0.270429166666666,7.3531398013492e-05
"8086503","ZDHHC3",0.313817611111109,7.40852700251614e-05
"7915504","ELOVL1",0.251458611111111,7.48579312717029e-05
"8075263","NIPSNAP1",0.26887533333333,7.5219431794659e-05
"8014264","PEX12",0.298677888888889,7.64598890558079e-05
"8119609","CNPY3",0.254037222222223,7.68907649265027e-05
"8088090","RFT1",0.302668055555555,7.7820254923407e-05
"8161526","LOC440896",-0.234915083333334,7.81709216810856e-05
"7984203","ZNF609",0.33822216666667,7.83266166023018e-05
"7950086","NUMA1",0.292250777777777,7.83822913180553e-05
"8074927","GUSBP11",0.32213888888889,8.09057374201309e-05
"8030881","PPP2R1A",0.304216500000001,8.10822345558322e-05
"8149793","ENTPD4",0.270189944444443,8.14031279065842e-05
"7997626","KLHL36",0.269123305555556,8.15441971681726e-05
"8136869","CASP2",0.287190027777774,8.35970316162126e-05
"7921738","USF1",0.316537833333335,8.52945015818187e-05
"7949540","C11orf68",0.260858583333336,8.60316296992165e-05
"8126474","MEA1",0.354009722222221,8.7479540544411e-05
"8001133","SHCBP1",-0.264595055555554,8.95241831733525e-05
"7920210","SPRR2B",-0.326090861111112,9.01769153584057e-05
"7983051","LOC105370792",-0.264348666666669,9.09197219222169e-05
"8029182","ZNF574",0.269074527777778,9.12235595731762e-05
"8134821","MEPCE",0.222666083333335,9.15717289458482e-05
"8116096","DDX41",0.364128916666669,9.32272229786587e-05
"7948997","ATL3",0.41400277777778,9.35641678328125e-05
"8011747","SLC25A11",0.26074275,9.45625187281811e-05
"7963670","MAP3K12",0.26056488888889,9.46054892099733e-05
"8125788","LEMD2",0.171349472222218,9.46426834996168e-05
"8172266","MIR221",-0.251216444444445,9.5409674460282e-05
"8109403","MFAP3",0.400461611111114,9.68274580038552e-05
"8074003","TRABD",0.187837027777785,9.77461352876165e-05
"8110437","RMND5B",0.260149222222225,9.96359910342337e-05
"8178552","C6orf47",0.307566666666666,9.97148282336836e-05
"8179808","C6orf47",0.307566666666666,9.97148282336836e-05
"8088776","FOXP1",0.240571472222221,9.99714207870711e-05
"7929634","ZDHHC16",0.405726222222224,0.000100484060394782
"8012099","PHF23",0.258610611111108,0.000101764942048132
"8028930","RAB4B-EGLN2///MIA-RAB4B///RAB4B",0.288311916666665,0.000102151518709822
"7919589","HIST2H3D///HIST2H3A///HIST2H3C",-0.364293166666668,0.000103814286671391
"8075089","TFIP11",0.310213416666665,0.000106829542106167
"7937106","NKX6-2",-0.348473833333333,0.00010968762771049
"8155167","HRCT1",-0.265179416666666,0.000111603418823693
"8074371","DGCR14",0.25490111111111,0.000113232956704166
"7937508","CD151",0.761795361111114,0.000113669334371379
"8003571","PRDM7",-0.291401027777778,0.000117929843745792
"8118721","ZBTB9",0.348352416666666,0.000119264495938212
"8117339","HIST1H3C",-0.29914772222222,0.000119428623013359
"8023323","MBD1",0.19523025,0.000119565481186325
"7996198","CCDC113",-0.239238416666668,0.000119863806770939
"8112890","CRSP8P///MED27",0.433331722222226,0.00012145448255628
"8004266","SLC16A13///JOSD1",0.381314527777778,0.000123468022881099
"8005847","TNFAIP1",0.219632638888893,0.000123553698234802
"7941946","NDUFV1",0.351973722222223,0.000123773793497391
"8040018","TRAPPC12",0.227167583333332,0.000125884133084934
"8048370","BCS1L",0.333730249999998,0.000128374563672662
"8042705","SMYD5",0.350410277777779,0.000128493124500473
"7974781","PPM1A",-0.457148611111116,0.000129861471634259
"7947917","KBTBD4",0.247082111111109,0.000130139913165022
"7962831","CCNT1",0.229679666666669,0.000130574655433402
"8052018","KCNK12",-0.341045138888887,0.000130892433865488
"7923378","CSRP1",0.458628388888888,0.000132303216851114
"8151730","CALB1",-0.302086527777775,0.000135526186062921
"8006148","GOSR1",0.274033888888887,0.000136798070798224
"7983290","SERF2-C15ORF63///SERF2",-0.281264083333332,0.000140851354337396
"8166665","FAM47B",-0.190956000000003,0.000141042403385318
"7991427","VPS33B",0.313846194444445,0.00014147039138281
"8071920","SNRPD3",0.402454388888886,0.00014371977952198
"8065612","NOL4L",0.224792666666669,0.000143959255677529
"7998825","PDPK1",0.358450833333334,0.000144148884061376
"7958051","ASCL1",-0.264602638888888,0.000145555278072822
"8042874","TTC31",0.259438055555552,0.000145765155990096
"8179926","DXO",0.198760027777778,0.000145968773593277
"8126855","PTCHD4",-0.266061388888891,0.000146037283377176
"8053654","PRDM10///FABP1",-0.19232511111111,0.000146692648320807
"8140420","FDPSP2///FDPS",0.205869055555555,0.000148254252889073
"7938263","EIF3F",0.308210166666665,0.00014835059244607
"8086482","ZNF445",0.244997583333333,0.000148617203728492
"8180278","PCDHA4",-0.334793666666667,0.000149982560543584
"7992678","LOC652276",-0.338265,0.000150175729108709
"8125220","DXO",0.166881555555558,0.000150436933363563
"8178699","DXO",0.166881555555558,0.000150436933363563
"8031031","MIR516B2",-0.257154222222221,0.000153542665193911
"7900979","RNF220",0.262300916666666,0.000156450024570792
"7904742","LIX1L",0.252829083333335,0.000158422938787521
"8177554","PMCHL2///PMCHL1",-0.208531,0.000161062288281988
"7931155","FAM24A",-0.246686000000001,0.000161302093408072
"7956046","DGKA",0.520502361111108,0.000163510326576525
"7965769","SLC5A8",-0.19761836111111,0.000163523127379167
"8167270","FTSJ1",0.346813638888888,0.000163563890241779
"7999532","GSPT1",-0.541996111111109,0.00016483053797425
"8045182","PTPN18",0.320726666666667,0.000164841795788092
"8019061","SGSH",0.375230722222222,0.000165147462146623
"7941694","RBM14",0.313789833333335,0.000168385612087671
"8036207","NFKBID",0.242787333333334,0.000169117344822995
"8132580","YKT6",0.242873361111116,0.000169774936637782
"8168500","PGK1",0.252111944444447,0.000170208910316341
"8033392","XAB2",0.291311972222223,0.000170366741367394
"8062433","RPRD1B",0.17917513888889,0.000170878704551365
"7915408","FOXJ3",0.243605277777782,0.00017128785255631
"8160622","SMU1",0.40348277777778,0.000173461861220794
"8044669","RABL2A///RABL2B",0.342033916666667,0.000173730432843048
"8085033","LMLN",0.354239666666666,0.000174969236335462
"8077171","RABL2A///RABL2B",0.318812777777778,0.00017552277487546
"8092321","DCUN1D1",-0.674875305555556,0.000175556876687572
"7953715","NECAP1",0.230565388888891,0.000175871227571314
"7919570","RNVU1-17",-0.209553527777778,0.000176360205378414
"8075430","MORC2",0.440645055555555,0.000179069976520709
"7952408","SIAE",0.330478194444445,0.000179489799726256
"7989937","LCTL",-0.232104944444445,0.000181065913819197
"7914194","DNAJC8",0.610386527777779,0.000181532149547443
"8091863","SLITRK3",-0.25776761111111,0.000181787982713221
"7916130","KTI12///TXNDC12",0.290191583333334,0.00018221548093537
"8092000","TERC",-0.489309972222221,0.000184787866137305
"8038624","C19orf48",0.196291777777779,0.000185554423206355
"8036010","PEPD",0.59082155555555,0.000185830221618409
"8139256","URGCP-MRPS24///URGCP",0.335432027777778,0.000186101636866537
"7988093","TP53BP1",0.28271252777778,0.000186348463346461
"7934301","ECD",0.30146847222222,0.000193441038501104
"8166179","CA5BP1///CA5BP1",0.463422944444447,0.000195444697568388
"8074647","PI4KA",0.325000722222221,0.000196259044836141
"7967109","C12orf43",0.275425305555554,0.000198520532471638
"7987928","CDAN1",0.18593911111111,0.000199180539164049
"8144317","KBTBD11",-0.265898777777777,0.000202305063605685
"8070458","PLAC4",-0.264696138888889,0.000203382393753124
"7997852","TRAPPC2L",0.235132111111112,0.000204229206581643
"8108593","WDR55",0.230442194444443,0.000204443050299736
"7994506","NFATC2IP",0.352912972222224,0.000205455227077266
"8060705","MAVS",0.221207833333334,0.000205609337369159
"8036143","U2AF1L4",0.302003944444446,0.00020584982072607
"8131427","C7orf26",0.228568694444442,0.000206026734097073
"8031176","LENG8",0.322676222222221,0.000206583615414588
"7981530","GPR132",0.321891805555556,0.000210256428800131
"7905355","TNFAIP8L2-SCNM1///SCNM1",0.256616805555559,0.000210522763764051
"7980327","ANGEL1",0.362473750000005,0.000211103566236997
"7941382","KAT5",0.253863722222221,0.000213011656994485
"8034605","GADD45GIP1",-0.238864777777776,0.000213750214377146
"8063857","MTG2",0.30117752777778,0.00021669907763362
"8149705","MIR320A",-0.263331194444443,0.00021776951641527
"8035023","AKAP8L",0.229338638888892,0.000218184537052915
"7935968","LDB1",0.203640555555555,0.000218436707466187
"8161174","GNE",0.35725713888889,0.000219284248440168
"8075778","TXN2",0.316655333333335,0.000219565478977558
"8110169","FAF2",0.261396999999999,0.000220981221695884
"7964021","RNF41",0.213324249999999,0.000225458718041802
"8118990","CLPSL2",-0.267023583333334,0.00022689937351779
"7942372","FOLR2",0.319760055555556,0.000227581117448322
"8024238","CIRBP",0.308241111111112,0.000227604080712376
"8108066","UBE2B",-0.401413916666666,0.000227906345735836
"7976834","MIR494",-0.245017055555557,0.000229736916299017
"7930074","NFKB2",0.358401222222223,0.000233513206127177
"8176935","PRY2///PRY",-0.270470472222221,0.000235258297143451
"8177395","PRY2///PRY",-0.270470472222221,0.000235258297143451
"8154307","TPD52L3",-0.196755277777779,0.00023620805183387
"8170393","CXorf40A",0.214271527777777,0.000238136929422637
"7900857","ST3GAL3",0.315505055555555,0.000239309643281953
"8020973","FHOD3",-0.234481166666668,0.000239459141713194
"8168958","ARMCX5-GPRASP2///ARMCX5",0.280239305555556,0.000240613464173671
"8124510","HIST1H2BL",-0.383964694444445,0.000242283924027981
"8017460","PTCRA///SMARCD2",0.253416944444446,0.000242500853350966
"8124994","C6orf47",0.299831916666665,0.000242509858638424
"8019772","ALYREF",0.623716833333336,0.000245102502388228
"7980403","VIPAS39",0.27975836111111,0.0002459218496973
"7944195","UBE4A",0.238513888888887,0.000247323075226369
"7966749","TESC",-0.636689333333333,0.000249025864059066
"8125017","ABHD16A",0.291106888888889,0.000250953454702361
"8142102","ATXN7L1",0.34139877777778,0.000254167111805022
"8126337","FRS3",0.187398805555558,0.000255913228152745
"7945377","SIGIRR",0.417792722222222,0.000259220083246587
"8174086","ARMCX6",0.269366722222225,0.000262534074719953
"7904702","LOC100996763///NOTCH2NL///NOTCH2",0.244458055555558,0.000266777381965026
"7950731","PRCP",0.342559444444444,0.000267651829397138
"8158568","USP20",0.221768861111107,0.000271615884860333
"8016194","MAP3K14",0.232033027777778,0.000274126781080307
"7978201","NEDD8-MDP1///NEDD8",0.419671861111112,0.000274379366984821
"8082444","ACAD9",0.441596444444442,0.000275678270645199
"7961820","LINC00477",-0.249232555555555,0.000275780485042545
"8112176","RNU6ATAC",-0.483563527777777,0.0002776670849865
"8166440","DDX53",-0.334509666666666,0.000279101009064637
"8003953","PSMB6",0.593549166666667,0.000279496786205992
"7989718","RASL12",-0.259628638888887,0.000280089796002213
"8129120","FAM162B",-0.223144138888886,0.000281321288083766
"8106019","PMCHL2///PMCHL1",-0.202134555555555,0.000281507713444438
"7946812","RPS13",0.543676666666663,0.00028643672360341
"8098924","LETM1",0.200086250000001,0.000286729673601621
"8040338","RN7SL2///RN7SL1",-0.209815555555556,0.000286962631387654
"7994769","CORO1A",0.228296944444448,0.000287030120044364
"8050875","ASXL2///ASXL2",0.279812944444444,0.000287380375530714
"8012013","CLEC10A",0.334618555555555,0.00028840837794311
"8154656","DMRTA1",-0.258753111111111,0.000289675145673673
"8012274","NAA38",-0.278090722222222,0.000293699216299676
"7977432","TMEM121",-0.227333833333333,0.000295324809593456
"8115445","TIMD4",0.346866361111113,0.000295592699409673
"7963061","C1QL4",-0.294601805555555,0.000297009637379197
"8018324","GGA3",0.218088944444448,0.000299358750187709
"8125748","LYPLA2",0.248083444444445,0.000301205891287491
"8150175","TTI2",0.298415611111112,0.000302071458374052
"8085094","SUMF1",0.23378586111111,0.000304088574765423
"8074817","TOP3B",0.214625916666664,0.000304471974069698
"7905258","SETDB1",0.251668611111107,0.000306855280476881
"7898975","SRRM1",0.287205888888888,0.000307194663134881
"8024219","ATP5D",0.271188388888891,0.000309621246148314
"8004694","CYB5D1",0.193598666666666,0.000310165267781377
"7994269","KDM8",0.298586000000001,0.000310539897543623
"7901091","TOE1",0.282238527777777,0.000313868518840896
"8109149","PCYOX1L",0.237143249999999,0.000314292134607659
"7988852","BCL2L10",-0.229832000000002,0.000316208871365313
"8035193","SMIM7",0.357445777777777,0.000318511030112083
"7956105","IKZF4",0.237780333333333,0.000319498166161016
"7906576","NCSTN",0.384123861111114,0.000321833191683447
"7974619","LINC00216",-0.294413222222222,0.000322154404486715
"8077458","EDEM1",0.257117638888889,0.000326497485342655
"8007620","GRN",0.39634305555556,0.000327166157979932
"8157487","PAPPA",-0.189762583333332,0.000327324682298205
"8118634","RING1",0.213629722222224,0.00032784402210803
"8051799","HAAO",0.207357722222223,0.000328130245077603
"8025868","CCDC159",0.36353516666667,0.000330404857414016
"8178561","ABHD16A",0.280334222222223,0.000331172055037064
"7905395","PSMB4",0.301073916666665,0.000331968905708672
"8108579","TMCO6",0.252197250000002,0.000332112306824522
"7924636","TMEM63A",0.332660666666673,0.000333337833226997
"7973584","RNF31",0.262641666666667,0.000333512774392688
"8037775","PTGIR",0.249807111111116,0.000334791777299851
"8005994","ERAL1",0.413508194444443,0.000336283036511847
"8068039","GABPA",-0.189798361111111,0.000339522471093595
"8143088","CNOT4",0.237031222222223,0.000340546478420393
"8117334","HIST1H4A",-0.29186113888889,0.000344619093123884
"8031483","RPL28",0.258064166666665,0.000344778484838096
"8010237","C17orf99",-0.294585055555559,0.000346243540747171
"7921110","ISG20L2",0.208411916666666,0.00034715941100387
"7922250","SCYL3",0.286791194444447,0.000348019573951483
"7953428","CD4",0.612394694444442,0.000351299008959441
"8126240","LINC00951",-0.186243000000002,0.000352805226164653
"8155096","CREB3",0.307479416666666,0.00035362712245317
"8180346","GPX1",-0.606671111111115,0.000354897514117227
"8142087","ATXN7L1",0.358107222222221,0.00035612218426397
"8019273","ALYREF",0.582455,0.000357987063791988
"8164481","SPOUT1",0.235730194444443,0.000360498016420932
"7906235","PRCC",0.236994805555554,0.000360914222316912
"8169006","RAB40AL",-0.237504361111111,0.000368169979911164
"8050790","DNAJC27",0.230860444444445,0.000368192993536125
"7996490","TMEM208",0.357790805555556,0.000368227222238057
"8115261","CCDC69",0.212041694444446,0.000371041425265213
"8034837","DNAJB1",0.350454222222222,0.000375867057936534
"7978239","RABGGTA",0.290242055555554,0.000376537768367995
"8082797","TF",-0.217356888888888,0.000380531338660462
"7929919","SFXN3",0.291904249999998,0.000381839910573616
"8037179","CNFN",-0.19931322222222,0.000384522384540657
"7919051","ZNF697",-0.275363388888886,0.000385065052485711
"7982745","CHST14",-0.280080555555556,0.000386813569394997
"7996685","EDC4",0.257503416666665,0.000387958530420891
"7979849","DCAF5",0.240584444444446,0.000388691076180583
"8022882","ZNF24",0.278644472222222,0.000391609314201222
"8062041","ACSS2",0.364659916666669,0.000396876256373892
"8001537","FAM192A",0.250868277777775,0.00040135498784344
"7906133","PMF1-BGLAP///PMF1",0.235866166666668,0.000403194641966225
"8080878","ATXN7",0.288453888888892,0.000405453289919128
"7931226","ZRANB1",-0.459640527777777,0.000406039220763203
"8158406","TBC1D13",0.215989472222224,0.000409823761495686
"8089851","HGD",0.315326527777775,0.0004104482332169
"8093278","HGD",0.315326527777775,0.0004104482332169
"8088128","DCP1A",0.251626333333332,0.000411248559409307
"8170865","TAZ",0.198753111111111,0.000415082478151975
"7905299","PRUNE1",0.325493472222222,0.000419513010865855
"7960666","ZNF384",0.192323166666664,0.000419781524909837
"7898328","SZRD1",0.211330444444444,0.000422530694085158
"7976515","GLRX5",-0.444396666666668,0.000423852959138815
"8088535","PSMD6",-0.270050388888888,0.000425451333753913
"8071466","LZTR1",0.287131416666666,0.00042667221303504
"8077472","GRM7",-0.241412305555556,0.000434206231489955
"8109732","MAT2B",-0.250465944444445,0.000436340204843843
"7972231","SLITRK1",-0.260676222222223,0.000442465132954329
"8090351","ZXDC",0.262828666666666,0.000445402418740469
"8175638","LOC642980",0.273809472222222,0.000445631350353464
"7991772","HBQ1",-0.390236805555556,0.000446673547671713
"8001048","C16orf58",0.204687444444444,0.000449453126900098
"8015031","CCR7",0.954710361111113,0.000449619705454878
"8025506","PIN1",0.225874083333332,0.00045315538625248
"7943711","C11orf87",-0.249930916666665,0.000455691373542233
"8143154","DGKI",-0.188055305555556,0.000456420870125528
"8078187","PLCL2",-0.285487694444443,0.000458450258846399
